ar_LB,"ərəb (Livan)"
ar_LY,"ərəb (Liviya)"
ar_MR,"ərəb (Mavritaniya)"
ar_MA,"ərəb (Mərakeş)"
ar_EG,"ərəb (Misir)"
ar_OM,"ərəb (Oman)"
ar_SA,"ərəb (Səudiyyə Ərəbistanı)"
ar_SO,"ərəb (Somali)"
ar_SD,"ərəb (Sudan)"
ar_SY,"ərəb (Suriya)"
ar_TN,"ərəb (Tunis)"
ar_YE,"ərəb (Yəmən)"
fo,farer
fo_FO,"farer (Farer Adaları)"
fa,fars
fa_AF,"fars (Əfqanıstan)"
fa_IR,"fars (İran)"
fi,fin
fi_FI,"fin (Finlandiya)"
fr,fransız
fr_BE,"fransız (Belçika)"
fr_BJ,"fransız (Benin)"
fr_BF,"fransız (Burkina Faso)"
fr_BI,"fransız (Burundi)"
fr_DJ,"fransız (Cibuti)"
fr_TD,"fransız (Çad)"
fr_GQ,"fransız (Ekvatorial Qvineya)"
fr_DZ,"fransız (Əlcəzair)"
fr_CI,"fransız (Fil Dişi Sahili)"
fr_FR,"fransız (Fransa)"
fr_GF,"fransız (Fransız Qviyanası)"
fr_PF,"fransız (Fransız Polineziyası)"
fr_HT,"fransız (Haiti)"
fr_CH,"fransız (İsveçrə)"
fr_CM,"fransız (Kamerun)"
fr_CA,"fransız (Kanada)"
fr_KM,"fransız (Komor Adaları)"
fr_CG,"fransız (Konqo - Brazzavil)"
fr_CD,"fransız (Konqo - Kinşasa)"
fr_GA,"fransız (Qabon)"
fr_GP,"fransız (Qvadelupa)"
fr_GN,"fransız (Qvineya)"
fr_LU,"fransız (Lüksemburq)"
fr_MG,"fransız (Madaqaskar)"
fr_ML,"fransız (Mali)"
fr_MQ,"fransız (Martinik)"
fr_MU,"fransız (Mavriki)"
fr_MR,"fransız (Mavritaniya)"
fr_YT,"fransız (Mayot)"
fr_MA,"fransız (Mərakeş)"
fr_CF,"fransız (Mərkəzi Afrika Respublikası)"
fr_MC,"fransız (Monako)"
fr_NE,"fransız (Niger)"
fr_RE,"fransız (Reunion)"
fr_RW,"fransız (Ruanda)"
fr_BL,"fransız (San Bartolomey)"
fr_MF,"fransız (San Martin)"
fr_PM,"fransız (San Pier və Mikelon)"
fr_SN,"fransız (Seneqal)"
fr_SC,"fransız (Seyşel Adaları)"
fr_SY,"fransız (Suriya)"
fr_TG,"fransız (Toqo)"
fr_TN,"fransız (Tunis)"
fr_WF,"fransız (Uolis və Futuna)"
fr_VU,"fransız (Vanuatu)"
fr_NC,"fransız (Yeni Kaledoniya)"
ff,"fula dili"
ff_CM,"fula dili (Kamerun)"
ff_GN,"fula dili (Qvineya)"
ff_MR,"fula dili (Mavritaniya)"
ff_SN,"fula dili (Seneqal)"
ka,gürcü
ka_GE,"gürcü (Gürcüstan)"
ha,hausa
ha_GH,"hausa (Qana)"
ha_Latn_GH,"hausa (latın, Qana)"
ha_Latn_NE,"hausa (latın, Niger)"
ha_Latn_NG,"hausa (latın, Nigeriya)"
ha_Latn,"hausa (latın)"
ha_NE,"hausa (Niger)"
ha_NG,"hausa (Nigeriya)"
hi,hindi
hi_IN,"hindi (Hindistan)"
nl,holland
nl_AW,"holland (Aruba)"
nl_BE,"holland (Belçika)"
nl_BQ,"holland (Karib Niderlandı)"
nl_CW,"holland (Kurasao)"
nl_NL,"holland (Niderland)"
nl_SX,"holland (Sint Maarten)"
nl_SR,"holland (Surinam)"
hr,xorvat
hr_BA,"xorvat (Bosniya və Hersoqovina)"
hr_HR,"xorvat (Xorvatiya)"
ig,iqbo
ig_NG,"iqbo (Nigeriya)"
id,indonez
id_ID,"indonez (İndoneziya)"
en,ingilis
en_VI,"ingilis (ABŞ Vircin Adaları)"
en_US,"ingilis (Amerika Birləşmiş Ştatları)"
en_AS,"ingilis (Amerika Samoası)"
en_AI,"ingilis (Angila)"
en_AG,"ingilis (Antiqua və Barbuda)"
en_AU,"ingilis (Avstraliya)"
en_BS,"ingilis (Baham Adaları)"
en_BB,"ingilis (Barbados)"
en_BE,"ingilis (Belçika)"
en_BZ,"ingilis (Beliz)"
en_BM,"ingilis (Bermuda)"
en_GB,"ingilis (Birləşmiş Krallıq)"
en_UM,"ingilis (Birləşmiş Ştatlar Uzaq Adalar)"
en_BW,"ingilis (Botsvana)"
en_IO,"ingilis (Britaniya Hind Okeanı Ərazisi)"
en_VG,"ingilis (Britaniya Vircin Adaları)"
en_JE,"ingilis (Cersi)"
en_ZA,"ingilis (Cənub Afrika)"
en_SS,"ingilis (Cənubi Sudan)"
en_DG,"ingilis (Dieqo Qarsiya)"
en_DM,"ingilis (Dominika)"
en_ER,"ingilis (Eritreya)"
en_FJ,"ingilis (Fici)"
en_PH,"ingilis (Filippin)"
en_FK,"ingilis (Folklend Adaları)"
en_GG,"ingilis (Gernsey)"
en_GI,"ingilis (Gibraltar)"
en_IN,"ingilis (Hindistan)"
en_HK,"ingilis (Honq Konq Xüsusi İnzibati Ərazi Çin)"
en_IE,"ingilis (İrlandiya)"
en_CM,"ingilis (Kamerun)"
en_CA,"ingilis (Kanada)"
en_KY,"ingilis (Kayman Adaları)"
en_KE,"ingilis (Keniya)"
en_KI,"ingilis (Kiribati)"
en_CC,"ingilis (Kokos Adaları)"
en_CK,"ingilis (Kuk Adaları)"
en_GM,"ingilis (Qambiya)"
en_GH,"ingilis (Qana)"
en_GD,"ingilis (Qrenada)"
en_GU,"ingilis (Quam)"
en_GY,"ingilis (Qviyana)"
en_LS,"ingilis (Lesoto)"
en_LR,"ingilis (Liberiya)"
en_MG,"ingilis (Madaqaskar)"
en_MO,"ingilis (Makao Xüsusi İnzibati Ərazi Çin)"
en_MW,"ingilis (Malavi)"
en_MY,"ingilis (Malayziya)"
en_MT,"ingilis (Malta)"
en_MH,"ingilis (Marşal Adaları)"
en_MU,"ingilis (Mavriki)"
en_IM,"ingilis (Men Adası)"
en_FM,"ingilis (Mikroneziya)"
en_CX,"ingilis (Milad Adası)"
en_MS,"ingilis (Monserat)"
en_SH,"ingilis (Müqəddəs Yelena)"
en_NA,"ingilis (Namibiya)"
en_NR,"ingilis (Nauru)"
en_NG,"ingilis (Nigeriya)"
en_NU,"ingilis (Niue)"
en_NF,"ingilis (Norfolk Adası)"
en_PK,"ingilis (Pakistan)"
en_PW,"ingilis (Palau)"
en_PG,"ingilis (Papua Yeni Qvineya)"
en_PN,"ingilis (Pitkern Adaları)"
en_PR,"ingilis (Puerto Riko)"
en_RW,"ingilis (Ruanda)"
en_WS,"ingilis (Samoa)"
en_KN,"ingilis (San Kits və Nevis)"
en_LC,"ingilis (San Lüsiya)"
en_VC,"ingilis (San Vinsent və Qrenada)"
en_SC,"ingilis (Seyşel Adaları)"
en_SL,"ingilis (Siera Leon)"
en_SG,"ingilis (Sinqapur)"
en_SX,"ingilis (Sint Maarten)"
en_SB,"ingilis (Solomon Adaları)"
en_SD,"ingilis (Sudan)"
en_SZ,"ingilis (Svazilend)"
en_MP,"ingilis (Şimali Mariana Adaları)"
en_TZ,"ingilis (Tanzaniya)"
en_TK,"ingilis (Tokelau)"
en_TO,"ingilis (Tonqa)"
en_TT,"ingilis (Trinidad və Tobaqo)"
en_TC,"ingilis (Turks və Kaikos Adaları)"
en_TV,"ingilis (Tuvalu)"
en_UG,"ingilis (Uqanda)"
en_VU,"ingilis (Vanuatu)"
en_JM,"ingilis (Yamayka)"
en_NZ,"ingilis (Yeni Zelandiya)"
en_ZM,"ingilis (Zambiya)"
en_ZW,"ingilis (Zimbabve)"
ga,irland
ga_IE,"irland (İrlandiya)"
is,island
is_IS,"island (İslandiya)"
es,ispan
es_US,"ispan (Amerika Birləşmiş Ştatları)"
es_AR,"ispan (Argentina)"
es_BO,"ispan (Boliviya)"
es_CL,"ispan (Çili)"
es_DO,"ispan (Dominikan Respublikası)"
es_EC,"ispan (Ekvador)"
es_GQ,"ispan (Ekvatorial Qvineya)"
es_PH,"ispan (Filippin)"
es_HN,"ispan (Honduras)"
es_ES,"ispan (İspaniya)"
es_IC,"ispan (Kanar Adaları)"
es_CO,"ispan (Kolumbiya)"
es_CR,"ispan (Kosta Rika)"
es_CU,"ispan (Kuba)"
es_GT,"ispan (Qvatemala)"
es_MX,"ispan (Meksika)"
es_NI,"ispan (Nikaraqua)"
es_PA,"ispan (Panama)"
es_PY,"ispan (Paraqvay)"
es_PE,"ispan (Peru)"
es_PR,"ispan (Puerto Riko)"
es_SV,"ispan (Salvador)"
es_EA,"ispan (Seuta və Melilya)"
es_UY,"ispan (Uruqvay)"
es_VE,"ispan (Venesuela)"
sv,isveç
sv_AX,"isveç (Aland Adaları)"
sv_FI,"isveç (Finlandiya)"
sv_SE,"isveç (İsveç)"
it,italyan
it_CH,"italyan (İsveçrə)"
it_IT,"italyan (İtaliya)"
it_SM,"italyan (San Marino)"
he,ivrit
he_IL,"ivrit (İsrail)"
kl,kalaallisut
kl_GL,"kalaallisut (Qrenlandiya)"
kn,kannada
kn_IN,"kannada (Hindistan)"
ks,kaşmir
ks_Arab_IN,"kaşmir (ərəb, Hindistan)"
ks_Arab,"kaşmir (ərəb)"
ks_IN,"kaşmir (Hindistan)"
ca,katalan
ca_AD,"katalan (Andorra)"
ca_FR,"katalan (Fransa)"
ca_ES,"katalan (İspaniya)"
ca_IT,"katalan (İtaliya)"
qu,keçua
qu_BO,"keçua (Boliviya)"
qu_EC,"keçua (Ekvador)"
qu_PE,"keçua (Peru)"
km,kxmer
km_KH,"kxmer (Kamboca)"
ki,kikuyu
ki_KE,"kikuyu (Keniya)"
rw,kinyarvanda
rw_RW,"kinyarvanda (Ruanda)"
ko,koreya
ko_KR,"koreya (Cənubi Koreya)"
ko_KP,"koreya (Şimali Koreya)"
kw,korn
kw_GB,"korn (Birləşmiş Krallıq)"
gl,qalisian
gl_ES,"qalisian (İspaniya)"
lg,qanda
lg_UG,"qanda (Uqanda)"
kk,qazax
kk_Cyrl_KZ,"qazax (kiril, Qazaxıstan)"
kk_Cyrl,"qazax (kiril)"
kk_KZ,"qazax (Qazaxıstan)"
fy,"qərbi friz"
fy_NL,"qərbi friz (Niderland)"
ky,qırğız
ky_Cyrl_KG,"qırğız (kiril, Qırğızıstan)"
ky_Cyrl,"qırğız (kiril)"
ky_KG,"qırğız (Qırğızıstan)"
gu,qucarat
gu_IN,"qucarat (Hindistan)"
lo,laos
lo_LA,"laos (Laos)"
lv,latış
lv_LV,"latış (Latviya)"
ln,linqala
ln_AO,"linqala (Anqola)"
ln_CG,"linqala (Konqo - Brazzavil)"
ln_CD,"linqala (Konqo - Kinşasa)"
ln_CF,"linqala (Mərkəzi Afrika Respublikası)"
lt,litva
lt_LT,"litva (Litva)"
lu,luba-katanqa
lu_CD,"luba-katanqa (Konqo - Kinşasa)"
lb,lüksemburq
lb_LU,"lüksemburq (Lüksemburq)"
hu,macar
hu_HU,"macar (Macarıstan)"
mk,makedon
mk_MK,"makedon (Makedoniya)"
mg,malaqas
mg_MG,"malaqas (Madaqaskar)"
ms,malay
ms_BN,"malay (Bruney)"
ms_Latn_BN,"malay (latın, Bruney)"
ms_Latn_MY,"malay (latın, Malayziya)"
ms_Latn_SG,"malay (latın, Sinqapur)"
ms_Latn,"malay (latın)"
ms_MY,"malay (Malayziya)"
ms_SG,"malay (Sinqapur)"
ml,malayalam
ml_IN,"malayalam (Hindistan)"
mt,malta
mt_MT,"malta (Malta)"
gv,manks
gv_IM,"manks (Men Adası)"
mr,marati
mr_IN,"marati (Hindistan)"
mn,monqol
mn_Cyrl_MN,"monqol (kiril, Monqoliya)"
mn_Cyrl,"monqol (kiril)"
mn_MN,"monqol (Monqoliya)"
ne,nepal
ne_IN,"nepal (Hindistan)"
ne_NP,"nepal (Nepal)"
no,"norveç dili"
no_NO,"norveç dili (Norveç)"
nn,"nünorsk norveç"
nn_NO,"nünorsk norveç (Norveç)"
or,oriya
or_IN,"oriya (Hindistan)"
om,oromo
om_ET,"oromo (Efiopiya)"
om_KE,"oromo (Keniya)"
os,"osetik dili"
os_GE,"osetik dili (Gürcüstan)"
os_RU,"osetik dili (Rusiya)"
uz,özbək
uz_AF,"özbək (Əfqanıstan)"
uz_Arab_AF,"özbək (ərəb, Əfqanıstan)"
uz_Arab,"özbək (ərəb)"
uz_Cyrl_UZ,"özbək (kiril, Özbəkistan)"
uz_Cyrl,"özbək (kiril)"
uz_Latn_UZ,"özbək (latın, Özbəkistan)"
uz_Latn,"özbək (latın)"
uz_UZ,"özbək (Özbəkistan)"
pa,pəncab
pa_Arab_PK,"pəncab (ərəb, Pakistan)"
pa_Arab,"pəncab (ərəb)"
pa_IN,"pəncab (Hindistan)"
pa_Guru_IN,"pəncab (qurmuxi, Hindistan)"
pa_Guru,"pəncab (qurmuxi)"
pa_PK,"pəncab (Pakistan)"
pl,polyak
pl_PL,"polyak (Polşa)"
pt,portuqal
pt_AO,"portuqal (Anqola)"
pt_BR,"portuqal (Braziliya)"
pt_CV,"portuqal (Kape Verde)"
pt_GW,"portuqal (Qvineya-Bisau)"
pt_MO,"portuqal (Makao Xüsusi İnzibati Ərazi Çin)"
pt_MZ,"portuqal (Mozambik)"
pt_PT,"portuqal (Portuqal)"
pt_ST,"portuqal (Sao Tome və Prinsip)"
pt_TL,"portuqal (Şərqi Timor)"
ps,puştu
ps_AF,"puştu (Əfqanıstan)"
rm,retoroman
rm_CH,"retoroman (İsveçrə)"
ro,rumın
ro_MD,"rumın (Moldova)"
ro_RO,"rumın (Rumıniya)"
rn,rundi
rn_BI,"rundi (Burundi)"
ru,rus
ru_BY,"rus (Belarus)"
ru_KZ,"rus (Qazaxıstan)"
ru_KG,"rus (Qırğızıstan)"
ru_MD,"rus (Moldova)"
ru_RU,"rus (Rusiya)"
ru_UA,"rus (Ukrayna)"
sg,sanqo
sg_CF,"sanqo (Mərkəzi Afrika Respublikası)"
sr,serb
sr_BA,"serb (Bosniya və Hersoqovina)"
sr_Cyrl_BA,"serb (kiril, Bosniya və Hersoqovina)"
sr_Cyrl_XK,"serb (kiril, Kosovo)"
sr_Cyrl_ME,"serb (kiril, Monteneqro)"
sr_Cyrl_RS,"serb (kiril, Serbiya)"
sr_Cyrl,"serb (kiril)"
sr_XK,"serb (Kosovo)"
sr_Latn_BA,"serb (latın, Bosniya və Hersoqovina)"
sr_Latn_XK,"serb (latın, Kosovo)"
sr_Latn_ME,"serb (latın, Monteneqro)"
sr_Latn_RS,"serb (latın, Serbiya)"
sr_Latn,"serb (latın)"
sr_ME,"serb (Monteneqro)"
sr_RS,"serb (Serbiya)"
sh,serb-xorvatca
sh_BA,"serb-xorvatca (Bosniya və Hersoqovina)"
ii,"siçuan yi"
ii_CN,"siçuan yi (Çin)"
si,sinhal
si_LK,"sinhal (Şri Lanka)"
gd,"skot gaelik dili"
gd_GB,"skot gaelik dili (Birləşmiş Krallıq)"
sk,slovak
sk_SK,"slovak (Slovakiya)"
sl,sloven
sl_SI,"sloven (Sloveniya)"
so,somali
so_DJ,"somali (Cibuti)"
so_ET,"somali (Efiopiya)"
so_KE,"somali (Keniya)"
so_SO,"somali (Somali)"
sw,suahili
sw_KE,"suahili (Keniya)"
sw_TZ,"suahili (Tanzaniya)"
sw_UG,"suahili (Uqanda)"
nd,"şimali ndebele"
nd_ZW,"şimali ndebele (Zimbabve)"
se,"şimali sami"
se_FI,"şimali sami (Finlandiya)"
se_SE,"şimali sami (İsveç)"
se_NO,"şimali sami (Norveç)"
sn,şona
sn_ZW,"şona (Zimbabve)"
tl,"taqaloq dili"
tl_PH,"taqaloq dili (Filippin)"
ta,tamil
ta_IN,"tamil (Hindistan)"
ta_MY,"tamil (Malayziya)"
ta_SG,"tamil (Sinqapur)"
ta_LK,"tamil (Şri Lanka)"
th,tay
th_TH,"tay (Tayland)"
te,teluqu
te_IN,"teluqu (Hindistan)"
bo,tibet
bo_CN,"tibet (Çin)"
bo_IN,"tibet (Hindistan)"
ti,tiqrin
ti_ET,"tiqrin (Efiopiya)"
ti_ER,"tiqrin (Eritreya)"
to,tonqa
to_TO,"tonqa (Tonqa)"
tr,türk
tr_CY,"türk (Kipr)"
tr_TR,"türk (Türkiya)"
cy,uels
cy_GB,"uels (Birləşmiş Krallıq)"
uk,ukrayna
uk_UA,"ukrayna (Ukrayna)"
ur,urdu
ur_IN,"urdu (Hindistan)"
ur_PK,"urdu (Pakistan)"
ug,uyğur
ug_CN,"uyğur (Çin)"
ug_Arab_CN,"uyğur (ərəb, Çin)"
ug_Arab,"uyğur (ərəb)"
vi,vyetnam
vi_VN,"vyetnam (Vyetnam)"
yi,"Yahudi dili"
ja,yapon
ja_JP,"yapon (Yaponiya)"
yo,yoruba
yo_BJ,"yoruba (Benin)"
yo_NG,"yoruba (Nigeriya)"
el,yunan
el_CY,"yunan (Kipr)"
el_GR,"yunan (Yunanıstan)"
zu,zulu
zu_ZA,"zulu (Cənub Afrika)"
