id,value
es_BO,"ئىسپانچە (بولىۋىيە)"
es_PY,"ئىسپانچە (پاراگۋاي)"
es_PA,"ئىسپانچە (پاناما)"
es_PR,"ئىسپانچە (پۇئېرتو-رىكو)"
es_PE,"ئىسپانچە (پېرۇ)"
es_CL,"ئىسپانچە (چىلى)"
es_DO,"ئىسپانچە (دومىنىكا جۇمھۇرىيىتى)"
es_EA,"ئىسپانچە (سېيتا ۋە مېلىلا)"
es_PH,"ئىسپانچە (فىلىپپىن)"
es_IC,"ئىسپانچە (كانارى ئاراللىرى)"
es_CR,"ئىسپانچە (كوستارىكا)"
es_CO,"ئىسپانچە (كولومبىيە)"
es_CU,"ئىسپانچە (كۇبا)"
es_GT,"ئىسپانچە (گىۋاتېمالا)"
es_MX,"ئىسپانچە (مېكسىكا)"
es_NI,"ئىسپانچە (نىكاراگۇئا)"
es_HN,"ئىسپانچە (ھوندۇراس)"
es_VE,"ئىسپانچە (ۋېنېزۇئېلا)"
is,ئىسلاندچە
is_IS,"ئىسلاندچە (ئىسلاندىيە)"
en,ئىنگلىزچە
en_AS,"ئىنگلىزچە (ئامېرىكا تەۋەلىكىدىكى ساموئا)"
en_UM,"ئىنگلىزچە (ئامېرىكا تەۋەلىكىدىكى سىرتقى كىچىك ئاراللار)"
en_VI,"ئىنگلىزچە (ئامېرىكا تەۋەلىكىدىكى ۋىرجىن تاقىم ئاراللىرى)"
en_US,"ئىنگلىزچە (ئامېرىكا قوشما شتاتلىرى)"
en_AG,"ئىنگلىزچە (ئانتىگۋا ۋە باربۇدا)"
en_AI,"ئىنگلىزچە (ئانگۋىللا)"
en_AU,"ئىنگلىزچە (ئاۋسترالىيە)"
en_MO,"ئىنگلىزچە (ئاۋمېن ئالاھىدە مەمۇرىي رايونى (جۇڭگو))"
en_GB,"ئىنگلىزچە (ئەنگلىيە پادىشاھلىقى)"
en_VG,"ئىنگلىزچە (ئەنگلىيەگە قاراشلىق ۋىرجىن ئارىلى)"
en_IO,"ئىنگلىزچە (ئەنگلىيەنىڭ ھىندى ئوكياندىكى تەۋەلىكى)"
en_UG,"ئىنگلىزچە (ئۇگاندا)"
en_ER,"ئىنگلىزچە (ئېرىترېيە)"
en_IE,"ئىنگلىزچە (ئىرېلاندىيە)"
en_BB,"ئىنگلىزچە (باربادوس)"
en_BS,"ئىنگلىزچە (باھاما)"
en_BW,"ئىنگلىزچە (بوتسۋانا)"
en_BM,"ئىنگلىزچە (بېرمۇدا)"
en_BE,"ئىنگلىزچە (بېلگىيە)"
en_BZ,"ئىنگلىزچە (بېلىز)"
en_PG,"ئىنگلىزچە (پاپۇئا يېڭى گىۋىنېيەسى)"
en_PK,"ئىنگلىزچە (پاكىستان)"
en_PW,"ئىنگلىزچە (پالاۋ)"
en_PR,"ئىنگلىزچە (پۇئېرتو-رىكو)"
en_PN,"ئىنگلىزچە (پىتكاير ئاراللىرى)"
en_TZ,"ئىنگلىزچە (تانزانىيە)"
en_TK,"ئىنگلىزچە (توكېلاۋ)"
en_TO,"ئىنگلىزچە (تونگا)"
en_TC,"ئىنگلىزچە (تۇركس ۋە كايكوس ئاراللىرى)"
en_TV,"ئىنگلىزچە (تۇۋالۇ)"
en_TT,"ئىنگلىزچە (تىرىنىداد ۋە توباگو)"
en_GI,"ئىنگلىزچە (جەبىلتارىق)"
en_ZA,"ئىنگلىزچە (جەنۇبىي ئافرىقا)"
en_SS,"ئىنگلىزچە (جەنۇبىي سۇدان)"
en_JE,"ئىنگلىزچە (جېرسېي)"
en_DM,"ئىنگلىزچە (دومىنىكا)"
en_DG,"ئىنگلىزچە (دېگو-گارشىيا)"
en_CX,"ئىنگلىزچە (روژدېستۋو ئارىلى)"
en_RW,"ئىنگلىزچە (رىۋاندا)"
en_ZM,"ئىنگلىزچە (زامبىيە)"
en_ZW,"ئىنگلىزچە (زىمبابۋې)"
en_WS,"ئىنگلىزچە (ساموئا)"
en_SH,"ئىنگلىزچە (ساينىت ھېلېنا)"
en_KN,"ئىنگلىزچە (ساينىت-كىرىستوفېر ۋە نېۋىس)"
en_LC,"ئىنگلىزچە (ساينىت-لۇسىيە)"
en_VC,"ئىنگلىزچە (ساينىت-ۋىنسېنت ۋە گىرېنادىنېس)"
en_SB,"ئىنگلىزچە (سولومون ئاراللىرى)"
en_SD,"ئىنگلىزچە (سۇدان)"
en_SL,"ئىنگلىزچە (سېررالېئون)"
en_SC,"ئىنگلىزچە (سېيشېل)"
en_SX,"ئىنگلىزچە (سىنت مارتېن)"
en_SG,"ئىنگلىزچە (سىنگاپور)"
en_SZ,"ئىنگلىزچە (سىۋېزىلاند)"
en_MP,"ئىنگلىزچە (شىمالىي مارىيانا ئاراللىرى)"
en_HK,"ئىنگلىزچە (شياڭگاڭ ئالاھىدە مەمۇرىي رايونى (جۇڭگو))"
en_FK,"ئىنگلىزچە (فالكلاند ئاراللىرى)"
en_FJ,"ئىنگلىزچە (فىجى)"
en_PH,"ئىنگلىزچە (فىلىپپىن)"
en_CM,"ئىنگلىزچە (كامېرون)"
en_CA,"ئىنگلىزچە (كانادا)"
en_KY,"ئىنگلىزچە (كايمان ئاراللىرى)"
en_CC,"ئىنگلىزچە (كەئەلىڭ كوكۇس ئاراللىرى)"
en_CK,"ئىنگلىزچە (كۇك ئاراللىرى)"
en_KE,"ئىنگلىزچە (كېنىيە)"
en_KI,"ئىنگلىزچە (كىرىباتى)"
en_GM,"ئىنگلىزچە (گامبىيە)"
en_GH,"ئىنگلىزچە (گانا)"
en_GU,"ئىنگلىزچە (گۇئام)"
en_GG,"ئىنگلىزچە (گېرىنسى)"
en_GD,"ئىنگلىزچە (گىرېنادا)"
en_GY,"ئىنگلىزچە (گىۋىيانا)"
en_LS,"ئىنگلىزچە (لېسوتو)"
en_LR,"ئىنگلىزچە (لىبېرىيە)"
en_MG,"ئىنگلىزچە (ماداغاسقار)"
en_MH,"ئىنگلىزچە (مارشال ئاراللىرى)"
en_MW,"ئىنگلىزچە (مالاۋى)"
en_MY,"ئىنگلىزچە (مالايشىيا)"
en_MT,"ئىنگلىزچە (مالتا)"
en_MU,"ئىنگلىزچە (ماۋرىتىئۇس)"
en_MS,"ئىنگلىزچە (مونتسېررات)"
en_IM,"ئىنگلىزچە (مېن ئارىلى)"
en_FM,"ئىنگلىزچە (مىكرونېزىيە)"
en_NA,"ئىنگلىزچە (نامىبىيە)"
en_NR,"ئىنگلىزچە (ناۋرۇ)"
en_NF,"ئىنگلىزچە (نورفولك ئارىلى)"
en_NG,"ئىنگلىزچە (نىگېرىيە)"
en_NU,"ئىنگلىزچە (نىيۇئې)"
en_IN,"ئىنگلىزچە (ھىندىستان)"
en_VU,"ئىنگلىزچە (ۋانۇئاتۇ)"
en_JM,"ئىنگلىزچە (يامايكا)"
en_NZ,"ئىنگلىزچە (يېڭى زېلاندىيە)"
eu,باسكىچە
eu_ES,"باسكىچە (ئىسپانىيە)"
bm,بامباراچە
bm_Latn_ML,"بامباراچە (لاتىنچە, مالى)"
bm_Latn,"بامباراچە (لاتىنچە)"
bs,بوسنىيەچە
bs_BA,"بوسنىيەچە (بوسنىيە-گېرتسېگوۋىنا)"
bs_Cyrl_BA,"بوسنىيەچە (كىرىل, بوسنىيە-گېرتسېگوۋىنا)"
bs_Cyrl,"بوسنىيەچە (كىرىل)"
bs_Latn_BA,"بوسنىيەچە (لاتىنچە, بوسنىيە-گېرتسېگوۋىنا)"
bs_Latn,"بوسنىيەچە (لاتىنچە)"
dz,بۇتانچە
dz_BT,"بۇتانچە (بۇتان)"
bg,بۇلغارچە
bg_BG,"بۇلغارچە (بۇلغارىيە)"
be,بېلارۇسچە
be_BY,"بېلارۇسچە (بېلارۇسىيە)"
bn,بېنگالچە
bn_BD,"بېنگالچە (باڭلادىش)"
bn_IN,"بېنگالچە (ھىندىستان)"
my,بىرماچە
my_MM,"بىرماچە (بىرما)"
br,بىرېتونچە
br_FR,"بىرېتونچە (فىرانسىيە)"
fa,پارسچە
fa_AF,"پارسچە (ئافغانىستان)"
fa_IR,"پارسچە (ئىران)"
pa,پەنجابچە
pa_Arab_PK,"پەنجابچە (ئەرەب, پاكىستان)"
pa_Arab,"پەنجابچە (ئەرەب)"
pa_PK,"پەنجابچە (پاكىستان)"
pa_Guru_IN,"پەنجابچە (گۇرمۇكىچە, ھىندىستان)"
pa_Guru,"پەنجابچە (گۇرمۇكىچە)"
pa_IN,"پەنجابچە (ھىندىستان)"
pt,پورتۇگالچە
pt_AO,"پورتۇگالچە (ئانگولا)"
pt_MO,"پورتۇگالچە (ئاۋمېن ئالاھىدە مەمۇرىي رايونى (جۇڭگو))"
pt_BR,"پورتۇگالچە (بىرازىلىيە)"
pt_PT,"پورتۇگالچە (پورتۇگالىيە)"
pt_ST,"پورتۇگالچە (سان تومې ۋە پرىنسىپې)"
pt_TL,"پورتۇگالچە (شەرقىي تىمور)"
pt_GW,"پورتۇگالچە (گىۋىنېيە-بىسسائۇ)"
pt_MZ,"پورتۇگالچە (موزامبىك)"
pt_CV,"پورتۇگالچە (يېشىل تۇمشۇق)"
pl,پولەكچە
pl_PL,"پولەكچە (پولشا)"
ps,پۇشتۇچە
ps_AF,"پۇشتۇچە (ئافغانىستان)"
tl,تاگالوگچە
tl_PH,"تاگالوگچە (فىلىپپىن)"
ta,تامىلچە
ta_LK,"تامىلچە (سىرىلانكا)"
ta_SG,"تامىلچە (سىنگاپور)"
ta_MY,"تامىلچە (مالايشىيا)"
ta_IN,"تامىلچە (ھىندىستان)"
th,تايلاندچە
th_TH,"تايلاندچە (تايلاند)"
to,توڭانچە
to_TO,"توڭانچە (تونگا)"
tr,تۈركچە
tr_TR,"تۈركچە (تۈركىيە)"
tr_CY,"تۈركچە (سىپرۇس)"
te,تېلۇگۇچە
te_IN,"تېلۇگۇچە (ھىندىستان)"
bo,تىبەتچە
bo_CN,"تىبەتچە (جۇڭگو)"
bo_IN,"تىبەتچە (ھىندىستان)"
ti,تىگرىنياچە
ti_ER,"تىگرىنياچە (ئېرىترېيە)"
ti_ET,"تىگرىنياچە (ئېفىيوپىيە)"
cs,چېخچە
cs_CZ,"چېخچە (چېخ جۇمھۇرىيىتى)"
ha,خائۇساچە
ha_GH,"خائۇساچە (گانا)"
ha_Latn_GH,"خائۇساچە (لاتىنچە, گانا)"
ha_Latn_NE,"خائۇساچە (لاتىنچە, نېگىر)"
ha_Latn_NG,"خائۇساچە (لاتىنچە, نىگېرىيە)"
ha_Latn,"خائۇساچە (لاتىنچە)"
ha_NE,"خائۇساچە (نېگىر)"
ha_NG,"خائۇساچە (نىگېرىيە)"
zh,خەنچە
zh_Hans_MO,"خەنچە (ئاددىي خەنچە, ئاۋمېن ئالاھىدە مەمۇرىي رايونى (جۇڭگو))"
zh_Hans_CN,"خەنچە (ئاددىي خەنچە, جۇڭگو)"
zh_Hans_SG,"خەنچە (ئاددىي خەنچە, سىنگاپور)"
zh_Hans_HK,"خەنچە (ئاددىي خەنچە, شياڭگاڭ ئالاھىدە مەمۇرىي رايونى (جۇڭگو))"
zh_Hans,"خەنچە (ئاددىي خەنچە)"
zh_MO,"خەنچە (ئاۋمېن ئالاھىدە مەمۇرىي رايونى (جۇڭگو))"
zh_TW,"خەنچە (تەيۋەن)"
zh_CN,"خەنچە (جۇڭگو)"
zh_SG,"خەنچە (سىنگاپور)"
zh_HK,"خەنچە (شياڭگاڭ ئالاھىدە مەمۇرىي رايونى (جۇڭگو))"
zh_Hant_MO,"خەنچە (مۇرەككەپ خەنچە, ئاۋمېن ئالاھىدە مەمۇرىي رايونى (جۇڭگو))"
zh_Hant_TW,"خەنچە (مۇرەككەپ خەنچە, تەيۋەن)"
zh_Hant_HK,"خەنچە (مۇرەككەپ خەنچە, شياڭگاڭ ئالاھىدە مەمۇرىي رايونى (جۇڭگو))"
zh_Hant,"خەنچە (مۇرەككەپ خەنچە)"
hr,خورۋاتچە
hr_BA,"خورۋاتچە (بوسنىيە-گېرتسېگوۋىنا)"
hr_HR,"خورۋاتچە (كىرودىيە)"
da,دانىشچە
da_DK,"دانىشچە (دانىيە)"
da_GL,"دانىشچە (گىرېنلاند)"
eo,"دۇنيا تىلى"
rm,رومانىشچە
rm_CH,"رومانىشچە (شىۋىتسارىيە)"
ru,رۇسچە
ru_UA,"رۇسچە (ئۇكرائىنا)"
ru_BY,"رۇسچە (بېلارۇسىيە)"
ru_RU,"رۇسچە (رۇسىيە)"
ru_KZ,"رۇسچە (قازاقىستان)"
ru_KG,"رۇسچە (قىرغىزىستان)"
ru_MD,"رۇسچە (مولدوۋا)"
ro,رۇمىنىيەچە
ro_RO,"رۇمىنىيەچە (رۇمىنىيە)"
ro_MD,"رۇمىنىيەچە (مولدوۋا)"
rn,رۇندىچە
rn_BI,"رۇندىچە (بۇرۇندى)"
rw,رىۋانداچە
rw_RW,"رىۋانداچە (رىۋاندا)"
zu,زۇلۇچە
zu_ZA,"زۇلۇچە (جەنۇبىي ئافرىقا)"
sg,سانگوچە
sg_CF,"سانگوچە (ئوتتۇرا ئافرىقا جۇمھۇرىيىتى)"
gd,سكوتچە
gd_GB,"سكوتچە (ئەنگلىيە پادىشاھلىقى)"
so,سومالىچە
so_ET,"سومالىچە (ئېفىيوپىيە)"
so_DJ,"سومالىچە (جىبۇتى)"
so_SO,"سومالىچە (سومالى)"
so_KE,"سومالىچە (كېنىيە)"
sh,سېرب-كرودىيەچە
sh_BA,"سېرب-كرودىيەچە (بوسنىيە-گېرتسېگوۋىنا)"
sr,سېربچە
sr_BA,"سېربچە (بوسنىيە-گېرتسېگوۋىنا)"
sr_RS,"سېربچە (سېربىيە)"
sr_XK,"سېربچە (كوسوۋو)"
sr_Cyrl_BA,"سېربچە (كىرىل, بوسنىيە-گېرتسېگوۋىنا)"
sr_Cyrl_RS,"سېربچە (كىرىل, سېربىيە)"
sr_Cyrl_XK,"سېربچە (كىرىل, كوسوۋو)"
sr_Cyrl_ME,"سېربچە (كىرىل, مونتېنېگرو)"
sr_Cyrl,"سېربچە (كىرىل)"
sr_Latn_BA,"سېربچە (لاتىنچە, بوسنىيە-گېرتسېگوۋىنا)"
sr_Latn_RS,"سېربچە (لاتىنچە, سېربىيە)"
sr_Latn_XK,"سېربچە (لاتىنچە, كوسوۋو)"
sr_Latn_ME,"سېربچە (لاتىنچە, مونتېنېگرو)"
sr_Latn,"سېربچە (لاتىنچە)"
sr_ME,"سېربچە (مونتېنېگرو)"
sk,سىلوۋاكچە
sk_SK,"سىلوۋاكچە (سىلوۋاكىيە)"
sl,سىلوۋېنىيەچە
sl_SI,"سىلوۋېنىيەچە (سىلوۋېنىيە)"
si,سىنگالچە
si_LK,"سىنگالچە (سىرىلانكا)"
sw,سىۋالىچە
sw_UG,"سىۋالىچە (ئۇگاندا)"
sw_TZ,"سىۋالىچە (تانزانىيە)"
sw_KE,"سىۋالىچە (كېنىيە)"
sn,شوناچە
sn_ZW,"شوناچە (زىمبابۋې)"
sv,شۋېدچە
sv_AX,"شۋېدچە (ئالاند ئاراللىرى)"
sv_SE,"شۋېدچە (شىۋېتسىيە)"
sv_FI,"شۋېدچە (فىنلاندىيە)"
se,"شىمالى سامىچە"
se_SE,"شىمالى سامىچە (شىۋېتسىيە)"
se_FI,"شىمالى سامىچە (فىنلاندىيە)"
se_NO,"شىمالى سامىچە (نورۋېگىيە)"
nd,"شىمالى ندەبەلەچە"
nd_ZW,"شىمالى ندەبەلەچە (زىمبابۋې)"
fy,"غەربى فىرىزيەچە"
fy_NL,"غەربى فىرىزيەچە (گوللاندىيە)"
fo,فائېروچە
fo_FO,"فائېروچە (فائېرو ئاراللىرى)"
ff,فۇلاچە
ff_SN,"فۇلاچە (سېنېگال)"
ff_CM,"فۇلاچە (كامېرون)"
ff_GN,"فۇلاچە (گىۋىنېيە)"
ff_MR,"فۇلاچە (ماۋرىتانىيە)"
fr,فىرانسۇزچە
fr_DZ,"فىرانسۇزچە (ئالجىرىيە)"
fr_CF,"فىرانسۇزچە (ئوتتۇرا ئافرىقا جۇمھۇرىيىتى)"
fr_GQ,"فىرانسۇزچە (ئېكۋاتور گىۋىنېيەسى)"
fr_BF,"فىرانسۇزچە (بۇركىنا-فاسو)"
fr_BI,"فىرانسۇزچە (بۇرۇندى)"
fr_BE,"فىرانسۇزچە (بېلگىيە)"
fr_BJ,"فىرانسۇزچە (بېنىن)"
fr_TG,"فىرانسۇزچە (توگو)"
fr_TN,"فىرانسۇزچە (تۇنىس)"
fr_DJ,"فىرانسۇزچە (جىبۇتى)"
fr_TD,"فىرانسۇزچە (چاد)"
fr_RE,"فىرانسۇزچە (رېئونىيون)"
fr_RW,"فىرانسۇزچە (رىۋاندا)"
fr_BL,"فىرانسۇزچە (ساينىت-بارتھېلەمي ئاراللىرى)"
fr_PM,"فىرانسۇزچە (ساينىت-پىئېر ۋە مىكېلون ئاراللىرى)"
fr_MF,"فىرانسۇزچە (ساينىت-مارتېن)"
fr_SY,"فىرانسۇزچە (سۈرىيە)"
fr_SN,"فىرانسۇزچە (سېنېگال)"
fr_SC,"فىرانسۇزچە (سېيشېل)"
fr_CH,"فىرانسۇزچە (شىۋىتسارىيە)"
fr_FR,"فىرانسۇزچە (فىرانسىيە)"
fr_PF,"فىرانسۇزچە (فىرانسىيەگە قاراشلىق پولىنېزىيە)"
fr_GF,"فىرانسۇزچە (فىرانسىيەگە قاراشلىق گىۋىيانا)"
fr_CM,"فىرانسۇزچە (كامېرون)"
fr_CA,"فىرانسۇزچە (كانادا)"
fr_CI,"فىرانسۇزچە (كوتې دې ئىۋوئىر)"
fr_KM,"فىرانسۇزچە (كومورو)"
fr_CG,"فىرانسۇزچە (كونگو - بىراززاۋىل)"
fr_CD,"فىرانسۇزچە (كونگو - كىنشاسا)"
fr_GA,"فىرانسۇزچە (گابون)"
fr_GP,"فىرانسۇزچە (گىۋادېلۇپ)"
fr_GN,"فىرانسۇزچە (گىۋىنېيە)"
fr_LU,"فىرانسۇزچە (لىيۇكسېمبۇرگ)"
fr_MG,"فىرانسۇزچە (ماداغاسقار)"
fr_MA,"فىرانسۇزچە (ماراكەش)"
fr_MQ,"فىرانسۇزچە (مارتىنىكا)"
fr_ML,"فىرانسۇزچە (مالى)"
fr_MR,"فىرانسۇزچە (ماۋرىتانىيە)"
fr_MU,"فىرانسۇزچە (ماۋرىتىئۇس)"
fr_YT,"فىرانسۇزچە (مايوتتې)"
fr_MC,"فىرانسۇزچە (موناكو)"
fr_NE,"فىرانسۇزچە (نېگىر)"
fr_HT,"فىرانسۇزچە (ھايتى)"
fr_WF,"فىرانسۇزچە (ۋالىس ۋە فۇتۇنا)"
fr_VU,"فىرانسۇزچە (ۋانۇئاتۇ)"
fr_NC,"فىرانسۇزچە (يېڭى كالېدونىيە)"
fi,فىنچە
fi_FI,"فىنچە (فىنلاندىيە)"
kk,قازاقچە
kk_KZ,"قازاقچە (قازاقىستان)"
kk_Cyrl_KZ,"قازاقچە (كىرىل, قازاقىستان)"
kk_Cyrl,"قازاقچە (كىرىل)"
ky,قىرغىزچە
ky_KG,"قىرغىزچە (قىرغىزىستان)"
ky_Cyrl_KG,"قىرغىزچە (كىرىل, قىرغىزىستان)"
ky_Cyrl,"قىرغىزچە (كىرىل)"
ca,كاتالانچە
ca_AD,"كاتالانچە (ئاندوررا)"
ca_IT,"كاتالانچە (ئىتالىيە)"
ca_ES,"كاتالانچە (ئىسپانىيە)"
ca_FR,"كاتالانچە (فىرانسىيە)"
kn,كانناداچە
kn_IN,"كانناداچە (ھىندىستان)"
ks,كەشمىرچە
ks_Arab_IN,"كەشمىرچە (ئەرەب, ھىندىستان)"
ks_Arab,"كەشمىرچە (ئەرەب)"
ks_IN,"كەشمىرچە (ھىندىستان)"
kw,كورنىشچە
kw_GB,"كورنىشچە (ئەنگلىيە پادىشاھلىقى)"
ko,كورېيەچە
ko_KR,"كورېيەچە (جەنۇبىي كورىيە)"
ko_KP,"كورېيەچە (شىمالىي كورىيە)"
qu,كېچياچە
qu_EC,"كېچياچە (ئېكۋادور)"
qu_BO,"كېچياچە (بولىۋىيە)"
qu_PE,"كېچياچە (پېرۇ)"
km,كىخمېرچە
km_KH,"كىخمېرچە (كامبودژا)"
ki,كىكۇيۇچە
ki_KE,"كىكۇيۇچە (كېنىيە)"
gl,گالىتسىيانچە
gl_ES,"گالىتسىيانچە (ئىسپانىيە)"
lg,گانداچە
lg_UG,"گانداچە (ئۇگاندا)"
nl,گوللاندىيەچە
nl_AW,"گوللاندىيەچە (ئارۇبا)"
nl_BE,"گوللاندىيەچە (بېلگىيە)"
nl_SR,"گوللاندىيەچە (سۇرىنام)"
nl_SX,"گوللاندىيەچە (سىنت مارتېن)"
nl_BQ,"گوللاندىيەچە (كارىب دېڭىزى گوللاندىيە)"
nl_CW,"گوللاندىيەچە (كۇراسو)"
nl_NL,"گوللاندىيەچە (گوللاندىيە)"
gu,گۇجاراتچە
gu_IN,"گۇجاراتچە (ھىندىستان)"
de,گېرمانچە
de_AT,"گېرمانچە (ئاۋسترىيە)"
de_BE,"گېرمانچە (بېلگىيە)"
de_CH,"گېرمانچە (شىۋىتسارىيە)"
de_DE,"گېرمانچە (گېرمانىيە)"
de_LI,"گېرمانچە (لىچتېنشتېين بەگلىكى)"
de_LU,"گېرمانچە (لىيۇكسېمبۇرگ)"
ka,گىرۇزىنچە
ka_GE,"گىرۇزىنچە (گىروزىيە)"
el,گىرېكچە
el_CY,"گىرېكچە (سىپرۇس)"
el_GR,"گىرېكچە (گىرېتسىيە)"
kl,گىرېنلاندچە
kl_GL,"گىرېنلاندچە (گىرېنلاند)"
lo,لائوسچە
lo_LA,"لائوسچە (لائوس)"
lv,لاتۋىيەچە
lv_LV,"لاتۋىيەچە (لاتۋىيە)"
lu,لۇبا-كاتانگاچە
lu_CD,"لۇبا-كاتانگاچە (كونگو - كىنشاسا)"
lt,لىتۋاچە
lt_LT,"لىتۋاچە (لىتۋانىيە)"
ln,لىنگالاچە
ln_AO,"لىنگالاچە (ئانگولا)"
ln_CF,"لىنگالاچە (ئوتتۇرا ئافرىقا جۇمھۇرىيىتى)"
ln_CG,"لىنگالاچە (كونگو - بىراززاۋىل)"
ln_CD,"لىنگالاچە (كونگو - كىنشاسا)"
lb,لىيۇكسېمبۇرگچە
lb_LU,"لىيۇكسېمبۇرگچە (لىيۇكسېمبۇرگ)"
hu,ماجارچە
hu_HU,"ماجارچە (ۋېنگىرىيە)"
mg,ماداغاسقارچە
mg_MG,"ماداغاسقارچە (ماداغاسقار)"
mr,ماراتچە
mr_IN,"ماراتچە (ھىندىستان)"
mk,ماكېدونچە
mk_MK,"ماكېدونچە (ماكېدونىيە)"
ml,مالايامچە
ml_IN,"مالايامچە (ھىندىستان)"
ms,مالايچە
ms_BN,"مالايچە (بىرۇنېي)"
ms_SG,"مالايچە (سىنگاپور)"
ms_Latn_BN,"مالايچە (لاتىنچە, بىرۇنېي)"
