en_BM,"Инглизча (Бермуда)"
en_GB,"Инглизча (Бирлашган Қироллик)"
en_BW,"Инглизча (Ботсванна)"
en_VG,"Инглизча (Британия Вирджиния ороллари)"
en_IO,"Инглизча (Британия Ҳинд океани ҳудуди)"
en_VU,"Инглизча (Вануату)"
en_GM,"Инглизча (Гамбия)"
en_GH,"Инглизча (Гана)"
en_GY,"Инглизча (Гаяна)"
en_GG,"Инглизча (Гернси)"
en_GI,"Инглизча (Гибралтар)"
en_HK,"Инглизча (Гонконг Хитой ММҲ)"
en_GD,"Инглизча (Гренада)"
en_GU,"Инглизча (Гуам)"
en_JE,"Инглизча (Джерси)"
en_DG,"Инглизча (Диего Гарсия)"
en_DM,"Инглизча (Доминика)"
en_ZA,"Инглизча (Жанубий Африка)"
en_SS,"Инглизча (Жанубий Судан)"
en_ZM,"Инглизча (Замбия)"
en_ZW,"Инглизча (Зимбабве)"
en_IE,"Инглизча (Ирландия)"
en_KY,"Инглизча (Кайман ороллари)"
en_CM,"Инглизча (Камерун)"
en_CA,"Инглизча (Канада)"
en_KE,"Инглизча (Кения)"
en_KI,"Инглизча (Кирибати)"
en_CC,"Инглизча (Кокос (Килинг) ороллари)"
en_CK,"Инглизча (Кук ороллари)"
en_US,"Инглизча (Қўшма Штатлар)"
en_LS,"Инглизча (Лесото)"
en_LR,"Инглизча (Либерия)"
en_MU,"Инглизча (Маврикий)"
en_MG,"Инглизча (Мадагаскар)"
en_MO,"Инглизча (Макао Хитой ММҲ)"
en_MW,"Инглизча (Малави)"
en_MY,"Инглизча (Малайзия)"
en_MT,"Инглизча (Мальта)"
en_MH,"Инглизча (Маршал ороллари)"
en_FM,"Инглизча (Микронезия)"
en_MS,"Инглизча (Монтсеррат)"
en_SH,"Инглизча (Муқаддас Елена ороллари)"
en_IM,"Инглизча (Мэн ороли)"
en_NA,"Инглизча (Намибия)"
en_NR,"Инглизча (Науру)"
en_NG,"Инглизча (Нигерия)"
en_NU,"Инглизча (Ниуе)"
en_NF,"Инглизча (Норфолк ороллари)"
en_PW,"Инглизча (Палау)"
en_PG,"Инглизча (Папуа Янги Гвинея)"
en_PN,"Инглизча (Питкарин ороллари)"
en_PK,"Инглизча (Покистон)"
en_PR,"Инглизча (Пуэрто-Рико)"
en_CX,"Инглизча (Рождество ороли)"
en_RW,"Инглизча (Руанда)"
en_WS,"Инглизча (Самоа)"
en_SZ,"Инглизча (Свазиленд)"
en_SC,"Инглизча (Сейшел ороллари)"
en_VC,"Инглизча (Сент-Винсент ва Гренадин)"
en_KN,"Инглизча (Сент-Китс ва Невис)"
en_LC,"Инглизча (Сент-Люсия)"
en_SG,"Инглизча (Сингапур)"
en_SX,"Инглизча (Синт-Маартен)"
en_SB,"Инглизча (Соломон ороллари)"
en_SD,"Инглизча (Судан)"
en_SL,"Инглизча (Сьерра-Леоне)"
en_TZ,"Инглизча (Танзания)"
en_TK,"Инглизча (Токелау)"
en_TO,"Инглизча (Тонга)"
en_TT,"Инглизча (Тринидад ва Тобаго)"
en_TV,"Инглизча (Тувалу)"
en_TC,"Инглизча (Туркс ва Кайкос ороллари)"
en_UG,"Инглизча (Уганда)"
en_FJ,"Инглизча (Фижи ороллари)"
en_PH,"Инглизча (Филиппин)"
en_FK,"Инглизча (Фолькленд ороллари)"
en_IN,"Инглизча (Ҳиндистон)"
en_MP,"Инглизча (Шимолий Марианна ороллари)"
en_ER,"Инглизча (Эритрея)"
en_JM,"Инглизча (Ямайка)"
en_NZ,"Инглизча (Янги Зеландия)"
id,Индонезияча
id_ID,"Индонезияча (Индонезия)"
ga,Ирландча
ga_IE,"Ирландча (Ирландия)"
is,Исландча
is_IS,"Исландча (Исландия)"
es,Испанча
es_AR,"Испанча (Аргентина)"
es_BO,"Испанча (Боливия)"
es_VE,"Испанча (Венесуэла)"
es_GT,"Испанча (Гватемала)"
es_HN,"Испанча (Гондурас)"
es_DO,"Испанча (Доминикан Республикаси)"
es_ES,"Испанча (Испания)"
es_IC,"Испанча (Канар ороллари)"
es_CO,"Испанча (Колумбия)"
es_CR,"Испанча (Коста-Рика)"
es_CU,"Испанча (Куба)"
es_US,"Испанча (Қўшма Штатлар)"
es_MX,"Испанча (Мексика)"
es_NI,"Испанча (Никарагуа)"
es_PA,"Испанча (Панама)"
es_PY,"Испанча (Парагвай)"
es_PE,"Испанча (Перу)"
es_PR,"Испанча (Пуэрто-Рико)"
es_EA,"Испанча (Сейта ва Мелилла)"
es_UY,"Испанча (Уругвай)"
es_PH,"Испанча (Филиппин)"
es_CL,"Испанча (Чили)"
es_EC,"Испанча (Эквадор)"
es_GQ,"Испанча (Экваториал Гвинея)"
es_SV,"Испанча (Эль-Сальвадор)"
it,Италянча
it_IT,"Италянча (Италия)"
it_SM,"Италянча (Сан-Марино)"
it_CH,"Италянча (Швейцария)"
yo,Йоруба
yo_BJ,"Йоруба (Бенин)"
yo_NG,"Йоруба (Нигерия)"
kn,Каннада
kn_IN,"Каннада (Ҳиндистон)"
ca,Каталанча
ca_AD,"Каталанча (Андорра)"
ca_ES,"Каталанча (Испания)"
ca_IT,"Каталанча (Италия)"
ca_FR,"Каталанча (Франция)"
ks,Кашмирча
ks_Arab_IN,"Кашмирча (Араб, Ҳиндистон)"
ks_Arab,"Кашмирча (Араб)"
ks_IN,"Кашмирча (Ҳиндистон)"
qu,Квечуа
qu_BO,"Квечуа (Боливия)"
qu_PE,"Квечуа (Перу)"
qu_EC,"Квечуа (Эквадор)"
ko,Корейсча
ko_KR,"Корейсча (Жанубий Корея)"
ko_KP,"Корейсча (Шимолий Корея)"
ky,Қирғизча
ky_Cyrl_KG,"Қирғизча (Кирил, Қирғизистон)"
ky_Cyrl,"Қирғизча (Кирил)"
ky_KG,"Қирғизча (Қирғизистон)"
kk,Қозоқча
kk_Cyrl_KZ,"Қозоқча (Кирил, Қозоғистон)"
kk_Cyrl,"Қозоқча (Кирил)"
kk_KZ,"Қозоқча (Қозоғистон)"
lo,Лао
lo_LA,"Лао (Лаос)"
lv,Латишча
lv_LV,"Латишча (Латвия)"
lt,Литвача
lt_LT,"Литвача (Литва)"
lb,Люксембургча
lb_LU,"Люксембургча (Люксембург)"
mk,Македонча
mk_MK,"Македонча (Македония)"
mg,Малагаси
mg_MG,"Малагаси (Мадагаскар)"
ml,Малайалам
ml_IN,"Малайалам (Ҳиндистон)"
ms,Малайча
ms_BN,"Малайча (Бруней)"
ms_Latn_BN,"Малайча (Лотин, Бруней)"
ms_Latn_MY,"Малайча (Лотин, Малайзия)"
ms_Latn_SG,"Малайча (Лотин, Сингапур)"
ms_Latn,"Малайча (Лотин)"
ms_MY,"Малайча (Малайзия)"
ms_SG,"Малайча (Сингапур)"
mt,Мальтача
mt_MT,"Мальтача (Мальта)"
mr,Марати
mr_IN,"Марати (Ҳиндистон)"
ne,Непалча
ne_NP,"Непалча (Непал)"
ne_IN,"Непалча (Ҳиндистон)"
nb,"Норвегча Бокмал"
nb_NO,"Норвегча Бокмал (Норвегия)"
nb_SJ,"Норвегча Бокмал (Савльбард ва Жан Маен)"
nn,"Норвегча Нинорск"
nn_NO,"Норвегча Нинорск (Норвегия)"
az,Озарбайжонча
az_Cyrl_AZ,"Озарбайжонча (Кирил, Озарбайжон)"
az_Cyrl,"Озарбайжонча (Кирил)"
az_Latn_AZ,"Озарбайжонча (Лотин, Озарбайжон)"
az_Latn,"Озарбайжонча (Лотин)"
az_AZ,"Озарбайжонча (Озарбайжон)"
de,Олмонча
de_AT,"Олмонча (Австрия)"
de_BE,"Олмонча (Бельгия)"
de_LI,"Олмонча (Лихтенштейн)"
de_LU,"Олмонча (Люксембург)"
de_DE,"Олмонча (Олмония)"
de_CH,"Олмонча (Швейцария)"
or,Ория
or_IN,"Ория (Ҳиндистон)"
pa,Панжобча
pa_Arab_PK,"Панжобча (Араб, Покистон)"
pa_Arab,"Панжобча (Араб)"
pa_Guru_IN,"Панжобча (Гурмухи, Ҳиндистон)"
pa_Guru,"Панжобча (Гурмухи)"
pa_PK,"Панжобча (Покистон)"
pa_IN,"Панжобча (Ҳиндистон)"
pl,Полякча
pl_PL,"Полякча (Польша)"
pt,Португалча
pt_AO,"Португалча (Ангола)"
pt_BR,"Португалча (Бразилия)"
pt_GW,"Португалча (Гвинея-Бисау)"
pt_CV,"Португалча (Кабо-Верде)"
pt_MO,"Португалча (Макао Хитой ММҲ)"
pt_MZ,"Португалча (Мозамбик)"
pt_PT,"Португалча (Португалия)"
pt_ST,"Португалча (Сан-Томе ва Принсипи)"
pt_TL,"Португалча (Шарқий-Тимор)"
ps,Пушту
ps_AF,"Пушту (Афғонистон)"
rm,Романча
rm_CH,"Романча (Швейцария)"
ro,Руминча
ro_MD,"Руминча (Молдова)"
ro_RO,"Руминча (Руминия)"
ru,Русча
ru_BY,"Русча (Белорусия)"
ru_KG,"Русча (Қирғизистон)"
ru_KZ,"Русча (Қозоғистон)"
ru_MD,"Русча (Молдова)"
ru_RU,"Русча (Россия)"
ru_UA,"Русча (Украина)"
sr,Сербча
sr_BA,"Сербча (Босния ва Герцеговина)"
sr_Cyrl_BA,"Сербча (Кирил, Босния ва Герцеговина)"
sr_Cyrl_XK,"Сербча (Кирил, Косово)"
sr_Cyrl_RS,"Сербча (Кирил, Сербия)"
sr_Cyrl_ME,"Сербча (Кирил, Черногория)"
sr_Cyrl,"Сербча (Кирил)"
sr_XK,"Сербча (Косово)"
sr_Latn_BA,"Сербча (Лотин, Босния ва Герцеговина)"
sr_Latn_XK,"Сербча (Лотин, Косово)"
sr_Latn_RS,"Сербча (Лотин, Сербия)"
sr_Latn_ME,"Сербча (Лотин, Черногория)"
sr_Latn,"Сербча (Лотин)"
sr_RS,"Сербча (Сербия)"
sr_ME,"Сербча (Черногория)"
si,Синхала
si_LK,"Синхала (Шри-Ланка)"
sk,Словакча
sk_SK,"Словакча (Словакия)"
sl,Словенча
sl_SI,"Словенча (Словения)"
so,Сомалича
so_DJ,"Сомалича (Джибути)"
so_KE,"Сомалича (Кения)"
so_SO,"Сомалича (Сомали)"
so_ET,"Сомалича (Эфиопия)"
sw,Суахили
sw_KE,"Суахили (Кения)"
sw_TZ,"Суахили (Танзания)"
sw_UG,"Суахили (Уганда)"
th,Тайча
th_TH,"Тайча (Тайланд)"
ta,Тамилча
ta_MY,"Тамилча (Малайзия)"
ta_SG,"Тамилча (Сингапур)"
ta_IN,"Тамилча (Ҳиндистон)"
ta_LK,"Тамилча (Шри-Ланка)"
te,Телугу
te_IN,"Телугу (Ҳиндистон)"
bo,Тибетча
bo_CN,"Тибетча (Хитой)"
bo_IN,"Тибетча (Ҳиндистон)"
ti,Тигринья
ti_ER,"Тигринья (Эритрея)"
ti_ET,"Тигринья (Эфиопия)"
to,Тонгоча
to_TO,"Тонгоча (Тонга)"
tr,Туркча
tr_CY,"Туркча (Кипр)"
tr_TR,"Туркча (Туркия)"
uz,Ўзбек
uz_Arab_AF,"Ўзбек (Араб, Афғонистон)"
uz_Arab,"Ўзбек (Араб)"
uz_AF,"Ўзбек (Афғонистон)"
uz_Cyrl_UZ,"Ўзбек (Кирил, Ўзбекистон)"
uz_Cyrl,"Ўзбек (Кирил)"
uz_Latn_UZ,"Ўзбек (Лотин, Ўзбекистон)"
uz_Latn,"Ўзбек (Лотин)"
uz_UZ,"Ўзбек (Ўзбекистон)"
ug,Уйғурча
ug_Arab_CN,"Уйғурча (Араб, Хитой)"
ug_Arab,"Уйғурча (Араб)"
ug_CN,"Уйғурча (Хитой)"
uk,Украинча
uk_UA,"Украинча (Украина)"
ur,Урду
ur_PK,"Урду (Покистон)"
ur_IN,"Урду (Ҳиндистон)"
cy,Уэлсча
cy_GB,"Уэлсча (Бирлашган Қироллик)"
fo,Фарэрча
fo_FO,"Фарэрча (Фарер ороллари)"
fi,Финча
fi_FI,"Финча (Финляндия)"
fa,Форсча
fa_AF,"Форсча (Афғонистон)"
fa_IR,"Форсча (Эрон)"
fr,Французча
fr_BE,"Французча (Бельгия)"
fr_BJ,"Французча (Бенин)"
fr_BF,"Французча (Буркина-Фасо)"
fr_BI,"Французча (Бурунди)"
fr_VU,"Французча (Вануату)"
fr_GA,"Французча (Габон)"
fr_HT,"Французча (Гаити)"
fr_GP,"Французча (Гваделупе)"
fr_GN,"Французча (Гвинея)"
fr_DJ,"Французча (Джибути)"
fr_DZ,"Французча (Жазоир)"
fr_CM,"Французча (Камерун)"
fr_CA,"Французча (Канада)"
fr_KM,"Французча (Комор ороллари)"
fr_CG,"Французча (Конго Браззавиль)"
fr_CD,"Французча (Конго-Киншаса)"
fr_CI,"Французча (Кот-д-Ивуар)"
fr_LU,"Французча (Люксембург)"
fr_MU,"Французча (Маврикий)"
fr_MR,"Французча (Мавритания)"
fr_MG,"Французча (Мадагаскар)"
fr_YT,"Французча (Майотта)"
fr_ML,"Французча (Мали)"
fr_CF,"Французча (Марказий Африка Республикаси)"
fr_MA,"Французча (Марокаш)"
fr_MQ,"Французча (Мартиника)"
fr_MC,"Французча (Монако)"
fr_BL,"Французча (Муқаддас Варфаломей)"
fr_NE,"Французча (Нигер)"
fr_RE,"Французча (Реюньон)"
fr_RW,"Французча (Руанда)"
fr_SC,"Французча (Сейшел ороллари)"
fr_SN,"Французча (Сенегал)"
fr_MF,"Французча (Сент-Мартин)"
fr_PM,"Французча (Сент-Пьер ва Микелон)"
fr_SY,"Французча (Сурия)"
fr_TG,"Французча (Того)"
fr_TN,"Французча (Тунис)"
fr_WF,"Французча (Уэллис ва Футуна)"
fr_FR,"Французча (Франция)"
fr_GF,"Французча (Француз Гвианаси)"
fr_PF,"Французча (Француз Полинезияси)"
fr_TD,"Французча (Чад)"
fr_CH,"Французча (Швейцария)"
fr_GQ,"Французча (Экваториал Гвинея)"
fr_NC,"Французча (Янги Каледония)"
ha,Хауса
ha_GH,"Хауса (Гана)"
ha_Latn_GH,"Хауса (Лотин, Гана)"
ha_Latn_NE,"Хауса (Лотин, Нигер)"
ha_Latn_NG,"Хауса (Лотин, Нигерия)"
ha_Latn,"Хауса (Лотин)"
ha_NE,"Хауса (Нигер)"
ha_NG,"Хауса (Нигерия)"
zh,Хитойча
zh_Hant_HK,"Хитойча (Анъанавий, Гонконг Хитой ММҲ)"
zh_Hant_MO,"Хитойча (Анъанавий, Макао Хитой ММҲ)"
zh_Hant_TW,"Хитойча (Анъанавий, Тайван)"
zh_Hant,"Хитойча (Анъанавий)"
zh_HK,"Хитойча (Гонконг Хитой ММҲ)"
zh_MO,"Хитойча (Макао Хитой ММҲ)"
zh_SG,"Хитойча (Сингапур)"
zh_Hans_HK,"Хитойча (Соддалаштирилган, Гонконг Хитой ММҲ)"
zh_Hans_MO,"Хитойча (Соддалаштирилган, Макао Хитой ММҲ)"
zh_Hans_SG,"Хитойча (Соддалаштирилган, Сингапур)"
zh_Hans_CN,"Хитойча (Соддалаштирилган, Хитой)"
zh_Hans,"Хитойча (Соддалаштирилган)"
zh_TW,"Хитойча (Тайван)"
zh_CN,"Хитойча (Хитой)"
km,Хмерча
km_KH,"Хмерча (Камбоджа)"
hr,Хорватча
hr_BA,"Хорватча (Босния ва Герцеговина)"
hr_HR,"Хорватча (Хорватия)"
hi,Ҳиндча
hi_IN,"Ҳиндча (Ҳиндистон)"
cs,Чехча
cs_CZ,"Чехча (Чехия Республикаси)"
sv,Шведча
sv_AX,"Шведча (Аланд ороллари)"
sv_FI,"Шведча (Финляндия)"
sv_SE,"Шведча (Швеция)"
eo,Эсперанто
et,Эстонча
et_EE,"Эстонча (Эстония)"
ja,Японча
ja_JP,"Японча (Япония)"
