id,value
ca_AD,"lea fakakatalani (ʻAnitola)"
ca_IT,"lea fakakatalani (ʻĪtali)"
ki,"lea fakakikuiu"
ki_KE,"lea fakakikuiu (Keniā)"
rw,"lea fakakiniāuanita"
rw_RW,"lea fakakiniāuanita (Luanitā)"
ky,"lea fakakīsisi"
ky_KG,"lea fakakīsisi (Kīkisitani)"
ky_Cyrl_KG,"lea fakakīsisi (tohinima fakalūsia, Kīkisitani)"
ky_Cyrl,"lea fakakīsisi (tohinima fakalūsia)"
ko,"lea fakakōlea"
ko_KP,"lea fakakōlea (Kōlea tokelau)"
ko_KR,"lea fakakōlea (Kōlea tonga)"
kw,"lea fakakoniuali"
kw_GB,"lea fakakoniuali (Pilitānia)"
qu,"lea fakakuetisa"
qu_PE,"lea fakakuetisa (Pelū)"
qu_BO,"lea fakakuetisa (Polīvia)"
qu_EC,"lea fakakuetisa (ʻEkuetoa)"
hr,"lea fakakuloisia"
hr_HR,"lea fakakuloisia (Kuloisia)"
hr_BA,"lea fakakuloisia (Posinia mo Hesikōvina)"
sh,"lea fakakuloisia-sēpia"
sh_BA,"lea fakakuloisia-sēpia (Posinia mo Hesikōvina)"
gu,"lea fakakutalati"
gu_IN,"lea fakakutalati (ʻInitia)"
rm,"lea fakalaito-lomēnia"
rm_CH,"lea fakalaito-lomēnia (Suisilani)"
lb,"lea fakalakisimipeki"
lb_LU,"lea fakalakisimipeki (Lakisimipeki)"
lv,"lea fakalativia"
lv_LV,"lea fakalativia (Lativia)"
lo,"lea fakalau"
lo_LA,"lea fakalau (Lau)"
lt,"lea fakalituania"
lt_LT,"lea fakalituania (Lituania)"
ro,"lea fakalōmenia"
ro_RO,"lea fakalōmenia (Lomēnia)"
ro_MD,"lea fakalōmenia (Molotova)"
rn,"lea fakaluaniti"
rn_BI,"lea fakaluaniti (Puluniti)"
lu,"lea fakalupa-katanga"
lu_CD,"lea fakalupa-katanga (Kongo - Kinisasa)"
ru,"lea fakalūsia"
ru_KZ,"lea fakalūsia (Kasakitani)"
ru_KG,"lea fakalūsia (Kīkisitani)"
ru_RU,"lea fakalūsia (Lūsia)"
ru_MD,"lea fakalūsia (Molotova)"
ru_BY,"lea fakalūsia (Pelalusi)"
ru_UA,"lea fakalūsia (ʻŪkalaʻine)"
mg,"lea fakamalakasi"
mg_MG,"lea fakamalakasi (Matakasika)"
mr,"lea fakamalati"
mr_IN,"lea fakamalati (ʻInitia)"
ms,"lea fakamalei"
ms_MY,"lea fakamalei (Malēsia)"
ms_BN,"lea fakamalei (Pulunei)"
ms_SG,"lea fakamalei (Singapoa)"
ms_Latn_MY,"lea fakamalei (tohinima fakalatina, Malēsia)"
ms_Latn_BN,"lea fakamalei (tohinima fakalatina, Pulunei)"
ms_Latn_SG,"lea fakamalei (tohinima fakalatina, Singapoa)"
ms_Latn,"lea fakamalei (tohinima fakalatina)"
gv,"lea fakamangikī"
gv_IM,"lea fakamangikī (Motu Mani)"
mk,"lea fakamasitōnia"
mk_MK,"lea fakamasitōnia (Masetōnia)"
mt,"lea fakamolota"
mt_MT,"lea fakamolota (Malita)"
mn,"lea fakamongokōlia"
mn_MN,"lea fakamongokōlia (Mongokōlia)"
mn_Cyrl_MN,"lea fakamongokōlia (tohinima fakalūsia, Mongokōlia)"
mn_Cyrl,"lea fakamongokōlia (tohinima fakalūsia)"
ne,"lea fakanepali"
ne_NP,"lea fakanepali (Nepali)"
ne_IN,"lea fakanepali (ʻInitia)"
nd,"lea fakanetepele-tokelau"
nd_ZW,"lea fakanetepele-tokelau (Simipapuei)"
nn,"lea fakanoauē-ninosiki"
nn_NO,"lea fakanoauē-ninosiki (Noauē)"
nb,"lea fakanouaē-pokimali"
nb_NO,"lea fakanouaē-pokimali (Noauē)"
nb_SJ,"lea fakanouaē-pokimali (Sivolopāti mo Sani Maieni)"
no,"lea fakanouē"
no_NO,"lea fakanouē (Noauē)"
en,"lea fakapālangi"
en_AI,"lea fakapālangi (Anikuila)"
en_AG,"lea fakapālangi (Anitikua mo Palaputa)"
en_PH,"lea fakapālangi (Filipaini)"
en_FJ,"lea fakapālangi (Fisi)"
en_AS,"lea fakapālangi (Haʻamoa ʻAmelika)"
en_WS,"lea fakapālangi (Haʻamoa)"
en_HK,"lea fakapālangi (Hongi Kongi SAR Siaina)"
en_CM,"lea fakapālangi (Kameluni)"
en_GM,"lea fakapālangi (Kamipia)"
en_GH,"lea fakapālangi (Kana)"
en_CA,"lea fakapālangi (Kānata)"
en_GD,"lea fakapālangi (Kelenatā)"
en_KE,"lea fakapālangi (Keniā)"
en_KI,"lea fakapālangi (Kilipasi)"
en_GU,"lea fakapālangi (Kuamu)"
en_GG,"lea fakapālangi (Kuenisī)"
en_GY,"lea fakapālangi (Kuiana)"
en_LR,"lea fakapālangi (Laipelia)"
en_LS,"lea fakapālangi (Lesoto)"
en_RW,"lea fakapālangi (Luanitā)"
en_MO,"lea fakapālangi (Makau SAR Siaina)"
en_MW,"lea fakapālangi (Malaui)"
en_MY,"lea fakapālangi (Malēsia)"
en_MT,"lea fakapālangi (Malita)"
en_MG,"lea fakapālangi (Matakasika)"
en_MU,"lea fakapālangi (Maulitiusi)"
en_FM,"lea fakapālangi (Mikolonīsia)"
en_CX,"lea fakapālangi (Motu Kilisimasi)"
en_IM,"lea fakapālangi (Motu Mani)"
en_NF,"lea fakapālangi (Motu Nōfoliki)"
en_MS,"lea fakapālangi (Moʻungaselati)"
en_NG,"lea fakapālangi (Naisilia)"
en_NA,"lea fakapālangi (Namipia)"
en_NR,"lea fakapālangi (Naulu)"
en_NU,"lea fakapālangi (Niuē)"
en_NZ,"lea fakapālangi (Nuʻusila)"
en_BS,"lea fakapālangi (Pahama)"
en_PK,"lea fakapālangi (Pākisitani)"
en_PW,"lea fakapālangi (Palau)"
en_BB,"lea fakapālangi (Pāpeitosi)"
en_PG,"lea fakapālangi (Papuaniukini)"
en_BE,"lea fakapālangi (Pelesiume)"
en_BZ,"lea fakapālangi (Pelise)"
en_BM,"lea fakapālangi (Pēmuta)"
en_GB,"lea fakapālangi (Pilitānia)"
en_BW,"lea fakapālangi (Potisiuana)"
en_IO,"lea fakapālangi (Potu fonua moana ʻInitia fakapilitānia)"
en_PR,"lea fakapālangi (Pueto Liko)"
en_US,"lea fakapālangi (Puleʻanga fakatahataha ʻAmelika)"
en_SH,"lea fakapālangi (Sā Helena)"
en_KN,"lea fakapālangi (Sā Kitisi mo Nevisi)"
en_LC,"lea fakapālangi (Sā Lūsia)"
en_SX,"lea fakapālangi (Sā Mātini (fakahōlani))"
en_VC,"lea fakapālangi (Sā Viniseni mo Kulenatini)"
en_JM,"lea fakapālangi (Samaika)"
en_JE,"lea fakapālangi (Selusī)"
en_ZM,"lea fakapālangi (Semipia)"
en_SL,"lea fakapālangi (Siela Leone)"
en_ZW,"lea fakapālangi (Simipapuei)"
en_SG,"lea fakapālangi (Singapoa)"
en_GI,"lea fakapālangi (Sipalālitā)"
en_SZ,"lea fakapālangi (Suasilani)"
en_SS,"lea fakapālangi (Sūtani fakatonga)"
en_SD,"lea fakapālangi (Sūteni)"
en_TZ,"lea fakapālangi (Tenisānia)"
en_DG,"lea fakapālangi (Tieko Kāsia)"
en_TT,"lea fakapālangi (Tilinitati mo Topako)"
en_TK,"lea fakapālangi (Tokelau)"
en_DM,"lea fakapālangi (Tominika)"
en_TO,"lea fakapālangi (Tonga)"
en_TV,"lea fakapālangi (Tūvalu)"
en_VU,"lea fakapālangi (Vanuatu)"
en_IE,"lea fakapālangi (ʻAealani)"
en_ZA,"lea fakapālangi (ʻAfilika tonga)"
en_AU,"lea fakapālangi (ʻAositelēlia)"
en_ER,"lea fakapālangi (ʻElitulia)"
en_IN,"lea fakapālangi (ʻInitia)"
en_UG,"lea fakapālangi (ʻIukanitā)"
en_FK,"lea fakapālangi (ʻOtumotu Fokulani)"
en_KY,"lea fakapālangi (ʻOtumotu Keimeni)"
en_CC,"lea fakapālangi (ʻOtumotu Koko)"
en_CK,"lea fakapālangi (ʻOtumotu Kuki)"
en_MP,"lea fakapālangi (ʻOtumotu Maliana tokelau)"
en_MH,"lea fakapālangi (ʻOtumotu Māsolo)"
en_PN,"lea fakapālangi (ʻOtumotu Pitikeni)"
en_SC,"lea fakapālangi (ʻOtumotu Seiseli)"
en_UM,"lea fakapālangi (ʻOtumotu siʻi ʻo ʻAmelika)"
en_SB,"lea fakapālangi (ʻOtumotu Solomone)"
en_TC,"lea fakapālangi (ʻOtumotu Tuki mo Kaikosi)"
en_VG,"lea fakapālangi (ʻOtumotu Vilikini fakapilitānia)"
en_VI,"lea fakapālangi (ʻOtumotu Vilikini fakaʻamelika)"
bm,"lea fakapamipala"
bm_Latn_ML,"lea fakapamipala (tohinima fakalatina, Māli)"
bm_Latn,"lea fakapamipala (tohinima fakalatina)"
eu,"lea fakapāsiki"
eu_ES,"lea fakapāsiki (Sipeini)"
ps,"lea fakapasitō"
ps_AF,"lea fakapasitō (ʻAfikānisitani)"
be,"lea fakapelalusi"
be_BY,"lea fakapelalusi (Pelalusi)"
br,"lea fakapeletoni"
br_FR,"lea fakapeletoni (Falanisē)"
my,"lea fakapema"
my_MM,"lea fakapema (Pema)"
bn,"lea fakapengikali"
bn_BD,"lea fakapengikali (Pengilātesi)"
bn_IN,"lea fakapengikali (ʻInitia)"
fa,"lea fakapēsia"
fa_AF,"lea fakapēsia (ʻAfikānisitani)"
fa_IR,"lea fakapēsia (ʻIlaani)"
pl,"lea fakapōlani"
pl_PL,"lea fakapōlani (Polani)"
bs,"lea fakaposinia"
bs_BA,"lea fakaposinia (Posinia mo Hesikōvina)"
bs_Latn_BA,"lea fakaposinia (tohinima fakalatina, Posinia mo Hesikōvina)"
bs_Latn,"lea fakaposinia (tohinima fakalatina)"
bs_Cyrl_BA,"lea fakaposinia (tohinima fakalūsia, Posinia mo Hesikōvina)"
bs_Cyrl,"lea fakaposinia (tohinima fakalūsia)"
pt,"lea fakapotukali"
pt_GW,"lea fakapotukali (Kini-Pisau)"
pt_MO,"lea fakapotukali (Makau SAR Siaina)"
pt_MZ,"lea fakapotukali (Mosēmipiki)"
pt_CV,"lea fakapotukali (Muiʻi Vēte)"
pt_BR,"lea fakapotukali (Palāsili)"
pt_PT,"lea fakapotukali (Potukali)"
pt_ST,"lea fakapotukali (Sao Tomē mo Pilinisipe)"
pt_TL,"lea fakapotukali (Timoa Hahake)"
pt_AO,"lea fakapotukali (ʻAngikola)"
bg,"lea fakapulukalia"
bg_BG,"lea fakapulukalia (Pulukalia)"
pa,"lea fakapūnusapi"
pa_PK,"lea fakapūnusapi (Pākisitani)"
pa_Guru_IN,"lea fakapūnusapi (tohinima fakakūmuki, ʻInitia)"
pa_Guru,"lea fakapūnusapi (tohinima fakakūmuki)"
pa_Arab_PK,"lea fakapūnusapi (tohinima fakaʻalepea, Pākisitani)"
pa_Arab,"lea fakapūnusapi (tohinima fakaʻalepea)"
pa_IN,"lea fakapūnusapi (ʻInitia)"
dz,"lea fakaputeni"
dz_BT,"lea fakaputeni (Pūtani)"
se,"lea fakasami-tokelau"
se_FI,"lea fakasami-tokelau (Finilani)"
se_NO,"lea fakasami-tokelau (Noauē)"
se_SE,"lea fakasami-tokelau (Suēteni)"
sg,"lea fakasangikō"
sg_CF,"lea fakasangikō (Lipapilika ʻAfilika Lotoloto)"
cs,"lea fakaseki"
cs_CZ,"lea fakaseki (Lipapilika Seki)"
ka,"lea fakaseōsia"
ka_GE,"lea fakaseōsia (Seōsia)"
sr,"lea fakasēpia"
sr_XK,"lea fakasēpia (Kōsovo)"
sr_ME,"lea fakasēpia (Monitenikalo)"
sr_BA,"lea fakasēpia (Posinia mo Hesikōvina)"
sr_RS,"lea fakasēpia (Sēpia)"
sr_Latn_XK,"lea fakasēpia (tohinima fakalatina, Kōsovo)"
sr_Latn_ME,"lea fakasēpia (tohinima fakalatina, Monitenikalo)"
sr_Latn_BA,"lea fakasēpia (tohinima fakalatina, Posinia mo Hesikōvina)"
sr_Latn_RS,"lea fakasēpia (tohinima fakalatina, Sēpia)"
sr_Latn,"lea fakasēpia (tohinima fakalatina)"
sr_Cyrl_XK,"lea fakasēpia (tohinima fakalūsia, Kōsovo)"
sr_Cyrl_ME,"lea fakasēpia (tohinima fakalūsia, Monitenikalo)"
sr_Cyrl_BA,"lea fakasēpia (tohinima fakalūsia, Posinia mo Hesikōvina)"
sr_Cyrl_RS,"lea fakasēpia (tohinima fakalūsia, Sēpia)"
sr_Cyrl,"lea fakasēpia (tohinima fakalūsia)"
zh,"lea fakasiaina"
zh_HK,"lea fakasiaina (Hongi Kongi SAR Siaina)"
zh_MO,"lea fakasiaina (Makau SAR Siaina)"
zh_CN,"lea fakasiaina (Siaina)"
zh_SG,"lea fakasiaina (Singapoa)"
zh_TW,"lea fakasiaina (Taiuani)"
zh_Hans_HK,"lea fakasiaina (tohinima fakasiaina-fakafaingofua, Hongi Kongi SAR Siaina)"
zh_Hans_MO,"lea fakasiaina (tohinima fakasiaina-fakafaingofua, Makau SAR Siaina)"
zh_Hans_CN,"lea fakasiaina (tohinima fakasiaina-fakafaingofua, Siaina)"
zh_Hans_SG,"lea fakasiaina (tohinima fakasiaina-fakafaingofua, Singapoa)"
zh_Hans,"lea fakasiaina (tohinima fakasiaina-fakafaingofua)"
zh_Hant_HK,"lea fakasiaina (tohinima fakasiaina-tukufakaholo, Hongi Kongi SAR Siaina)"
zh_Hant_MO,"lea fakasiaina (tohinima fakasiaina-tukufakaholo, Makau SAR Siaina)"
zh_Hant_TW,"lea fakasiaina (tohinima fakasiaina-tukufakaholo, Taiuani)"
zh_Hant,"lea fakasiaina (tohinima fakasiaina-tukufakaholo)"
de,"lea fakasiamane"
de_LU,"lea fakasiamane (Lakisimipeki)"
de_LI,"lea fakasiamane (Likitenisiteini)"
de_BE,"lea fakasiamane (Pelesiume)"
de_DE,"lea fakasiamane (Siamane)"
de_CH,"lea fakasiamane (Suisilani)"
de_AT,"lea fakasiamane (ʻAositulia)"
ja,"lea fakasiapani"
ja_JP,"lea fakasiapani (Siapani)"
si,"lea fakasingihala"
si_LK,"lea fakasingihala (Sīlangikā)"
sn,"lea fakasiona"
sn_ZW,"lea fakasiona (Simipapuei)"
es,"lea fakasipēnisi"
es_PH,"lea fakasipēnisi (Filipaini)"
es_HN,"lea fakasipēnisi (Honitulasi)"
es_CU,"lea fakasipēnisi (Kiupa)"
es_CO,"lea fakasipēnisi (Kolomipia)"
es_CR,"lea fakasipēnisi (Kosita Lika)"
es_GT,"lea fakasipēnisi (Kuatamala)"
es_DO,"lea fakasipēnisi (Lipapilika Tominika)"
es_MX,"lea fakasipēnisi (Mekisikou)"
es_NI,"lea fakasipēnisi (Nikalakua)"
es_PY,"lea fakasipēnisi (Palakuai)"
es_PA,"lea fakasipēnisi (Panamā)"
es_PE,"lea fakasipēnisi (Pelū)"
es_BO,"lea fakasipēnisi (Polīvia)"
es_PR,"lea fakasipēnisi (Pueto Liko)"
es_US,"lea fakasipēnisi (Puleʻanga fakatahataha ʻAmelika)"
es_CL,"lea fakasipēnisi (Sili)"
es_ES,"lea fakasipēnisi (Sipeini)"
es_EA,"lea fakasipēnisi (Siuta mo Melila)"
es_VE,"lea fakasipēnisi (Venesuela)"
es_AR,"lea fakasipēnisi (ʻAsenitina)"
es_GQ,"lea fakasipēnisi (ʻEkueta Kini)"
es_EC,"lea fakasipēnisi (ʻEkuetoa)"
es_SV,"lea fakasipēnisi (ʻEle Salavatoa)"
es_IC,"lea fakasipēnisi (ʻOtumotu Kaneli)"
es_UY,"lea fakasipēnisi (ʻUlukuai)"
ii,"lea fakasisiuani-ī"
ii_CN,"lea fakasisiuani-ī (Siaina)"
sk,"lea fakasolāvaki"
sk_SK,"lea fakasolāvaki (Silōvakia)"
sl,"lea fakasolovenia"
sl_SI,"lea fakasolovenia (Silōvenia)"
so,"lea fakasomali"
so_KE,"lea fakasomali (Keniā)"
so_DJ,"lea fakasomali (Siputi)"
so_SO,"lea fakasomali (Sōmalia)"
so_ET,"lea fakasomali (ʻĪtiōpia)"
sw,"lea fakasuahili"
sw_KE,"lea fakasuahili (Keniā)"
sw_TZ,"lea fakasuahili (Tenisānia)"
sw_UG,"lea fakasuahili (ʻIukanitā)"
sv,"lea fakasuēteni"
sv_FI,"lea fakasuēteni (Finilani)"
sv_SE,"lea fakasuēteni (Suēteni)"
sv_AX,"lea fakasuēteni (ʻOtumotu ʻAlani)"
zu,"lea fakasulu"
zu_ZA,"lea fakasulu (ʻAfilika tonga)"
th,"lea fakatailani"
th_TH,"lea fakatailani (Tailani)"
tl,"lea fakatakāloka"
tl_PH,"lea fakatakāloka (Filipaini)"
ta,"lea fakatamili"
ta_MY,"lea fakatamili (Malēsia)"
ta_LK,"lea fakatamili (Sīlangikā)"
ta_SG,"lea fakatamili (Singapoa)"
ta_IN,"lea fakatamili (ʻInitia)"
da,"lea fakatenimaʻake"
da_GL,"lea fakatenimaʻake (Kulinilani)"
da_DK,"lea fakatenimaʻake (Tenimaʻake)"
ti,"lea fakatikilinia"
ti_ER,"lea fakatikilinia (ʻElitulia)"
ti_ET,"lea fakatikilinia (ʻĪtiōpia)"
bo,"lea fakatipeti"
bo_CN,"lea fakatipeti (Siaina)"
bo_IN,"lea fakatipeti (ʻInitia)"
tr,"lea fakatoake"
tr_CY,"lea fakatoake (Saipalesi)"
tr_TR,"lea fakatoake (Toake)"
to,"lea fakatonga"
to_TO,"lea fakatonga (Tonga)"
cy,"lea fakauēlesi"
cy_GB,"lea fakauēlesi (Pilitānia)"
vi,"lea fakavietinami"
vi_VN,"lea fakavietinami (Vietinami)"
ga,"lea fakaʻaelani"
ga_IE,"lea fakaʻaelani (ʻAealani)"
af,"lea fakaʻafilikana"
af_NA,"lea fakaʻafilikana (Namipia)"
af_ZA,"lea fakaʻafilikana (ʻAfilika tonga)"
is,"lea fakaʻaisilani"
is_IS,"lea fakaʻaisilani (ʻAisilani)"
ak,"lea fakaʻakani"
ak_GH,"lea fakaʻakani (Kana)"
sq,"lea fakaʻalapēnia"
sq_XK,"lea fakaʻalapēnia (Kōsovo)"
sq_MK,"lea fakaʻalapēnia (Masetōnia)"
sq_AL,"lea fakaʻalapēnia (ʻAlipania)"
ar,"lea fakaʻalepea"
ar_YE,"lea fakaʻalepea (Iemeni)"
ar_QA,"lea fakaʻalepea (Katā)"
ar_KM,"lea fakaʻalepea (Komolosi)"
ar_KW,"lea fakaʻalepea (Kueiti)"
ar_LB,"lea fakaʻalepea (Lepanoni)"
ar_LY,"lea fakaʻalepea (Līpia)"
ar_MR,"lea fakaʻalepea (Maulitenia)"
ar_MA,"lea fakaʻalepea (Moloko)"
ar_BH,"lea fakaʻalepea (Paleini)"
ar_PS,"lea fakaʻalepea (Potu Palesitaine)"
ar_EH,"lea fakaʻalepea (Sahala fakahihifo)"
ar_TD,"lea fakaʻalepea (Sāti)"
ar_SA,"lea fakaʻalepea (Saute ʻAlepea)"
ar_SY,"lea fakaʻalepea (Sīlia)"
ar_DJ,"lea fakaʻalepea (Siputi)"
ar_JO,"lea fakaʻalepea (Soatane)"
ar_SO,"lea fakaʻalepea (Sōmalia)"
ar_SS,"lea fakaʻalepea (Sūtani fakatonga)"
ar_SD,"lea fakaʻalepea (Sūteni)"
ar_TN,"lea fakaʻalepea (Tunīsia)"
ar_DZ,"lea fakaʻalepea (ʻAisilia)"
ar_AE,"lea fakaʻalepea (ʻAlepea Fakatahataha)"
ar_ER,"lea fakaʻalepea (ʻElitulia)"
ar_IQ,"lea fakaʻalepea (ʻIlaaki)"
ar_IL,"lea fakaʻalepea (ʻIsileli)"
ar_EG,"lea fakaʻalepea (ʻIsipite)"
ar_OM,"lea fakaʻalepea (ʻOmani)"
am,"lea fakaʻameliki"
am_ET,"lea fakaʻameliki (ʻĪtiōpia)"
hy,"lea fakaʻāmenia"
hy_AM,"lea fakaʻāmenia (ʻĀmenia)"
as,"lea fakaʻasamia"
as_IN,"lea fakaʻasamia (ʻInitia)"
az,"lea fakaʻasapaisani"
az_Latn_AZ,"lea fakaʻasapaisani (tohinima fakalatina, ʻAsapaisani)"
az_Latn,"lea fakaʻasapaisani (tohinima fakalatina)"
az_Cyrl_AZ,"lea fakaʻasapaisani (tohinima fakalūsia, ʻAsapaisani)"
az_Cyrl,"lea fakaʻasapaisani (tohinima fakalūsia)"
az_AZ,"lea fakaʻasapaisani (ʻAsapaisani)"
eo,"lea fakaʻesipulanito"
et,"lea fakaʻesitōnia"
et_EE,"lea fakaʻesitōnia (ʻEsitōnia)"
ee,"lea fakaʻeue"
ee_GH,"lea fakaʻeue (Kana)"
ee_TG,"lea fakaʻeue (Toko)"
ig,"lea fakaʻikipō"
ig_NG,"lea fakaʻikipō (Naisilia)"
ml,"lea fakaʻinitia-malāialami"
ml_IN,"lea fakaʻinitia-malāialami (ʻInitia)"
te,"lea fakaʻinitia-teluku"
te_IN,"lea fakaʻinitia-teluku (ʻInitia)"
or,"lea fakaʻinitia-ʻolāea"
or_IN,"lea fakaʻinitia-ʻolāea (ʻInitia)"
id,"lea fakaʻinitōnesia"
id_ID,"lea fakaʻinitōnesia (ʻInitonēsia)"
yo,"lea fakaʻiōlupa"
yo_NG,"lea fakaʻiōlupa (Naisilia)"
yo_BJ,"lea fakaʻiōlupa (Penini)"
it,"lea fakaʻītali"
it_SM,"lea fakaʻītali (Sā Malino)"
it_CH,"lea fakaʻītali (Suisilani)"
it_IT,"lea fakaʻītali (ʻĪtali)"
om,"lea fakaʻolomo"
om_KE,"lea fakaʻolomo (Keniā)"
om_ET,"lea fakaʻolomo (ʻĪtiōpia)"
os,"lea fakaʻosetiki"
os_RU,"lea fakaʻosetiki (Lūsia)"
os_GE,"lea fakaʻosetiki (Seōsia)"
ug,"lea fakaʻuikūli"
ug_CN,"lea fakaʻuikūli (Siaina)"
ug_Arab_CN,"lea fakaʻuikūli (tohinima fakaʻalepea, Siaina)"
ug_Arab,"lea fakaʻuikūli (tohinima fakaʻalepea)"
uk,"lea fakaʻūkalaʻine"
uk_UA,"lea fakaʻūkalaʻine (ʻŪkalaʻine)"
uz,"lea fakaʻusipeki"
uz_Latn_UZ,"lea fakaʻusipeki (tohinima fakalatina, ʻUsipekitani)"
uz_Latn,"lea fakaʻusipeki (tohinima fakalatina)"
uz_Cyrl_UZ,"lea fakaʻusipeki (tohinima fakalūsia, ʻUsipekitani)"
uz_Cyrl,"lea fakaʻusipeki (tohinima fakalūsia)"
