en_SB,"англиски (Соломонски Острови)"
en_SD,"англиски (Судан)"
en_TZ,"англиски (Танзанија)"
en_TK,"англиски (Токелау)"
en_TO,"англиски (Тонга)"
en_TT,"англиски (Тринидад и Тобаго)"
en_TV,"англиски (Тувалу)"
en_UG,"англиски (Уганда)"
en_PH,"англиски (Филипини)"
en_FJ,"англиски (Фиџи)"
en_FK,"англиски (Фолкландски Острови)"
en_HK,"англиски (Хонг Конг С.А.Р Кина)"
en_JE,"англиски (Џерси)"
ar,арапски
ar_DZ,"арапски (Алжир)"
ar_BH,"арапски (Бахреин)"
ar_EG,"арапски (Египет)"
ar_ER,"арапски (Еритреја)"
ar_EH,"арапски (Западна Сахара)"
ar_IL,"арапски (Израел)"
ar_IQ,"арапски (Ирак)"
ar_YE,"арапски (Јемен)"
ar_JO,"арапски (Јордан)"
ar_SS,"арапски (Јужен Судан)"
ar_QA,"арапски (Катар)"
ar_KM,"арапски (Коморски Острови)"
ar_KW,"арапски (Кувајт)"
ar_LB,"арапски (Либан)"
ar_LY,"арапски (Либија)"
ar_MR,"арапски (Мавританија)"
ar_MA,"арапски (Мароко)"
ar_AE,"арапски (Обединети Арапски Емирати)"
ar_OM,"арапски (Оман)"
ar_PS,"арапски (Палестински територии)"
ar_SA,"арапски (Саудиска Арабија)"
ar_SY,"арапски (Сирија)"
ar_SO,"арапски (Сомалија)"
ar_SD,"арапски (Судан)"
ar_TN,"арапски (Тунис)"
ar_TD,"арапски (Чад)"
ar_DJ,"арапски (Џибути)"
as,асамски
as_IN,"асамски (Индија)"
af,африканс
af_ZA,"африканс (Јужноафриканска Република)"
af_NA,"африканс (Намибија)"
bm,бамбара
bm_Latn_ML,"бамбара (латинично писмо, Мали)"
bm_Latn,"бамбара (латинично писмо)"
eu,баскиски
eu_ES,"баскиски (Шпанија)"
be,белоруски
be_BY,"белоруски (Белорусија)"
bn,бенгалски
bn_BD,"бенгалски (Бангладеш)"
bn_IN,"бенгалски (Индија)"
bs,босански
bs_BA,"босански (Босна и Херцеговина)"
bs_Cyrl_BA,"босански (кирилско писмо, Босна и Херцеговина)"
bs_Cyrl,"босански (кирилско писмо)"
bs_Latn_BA,"босански (латинично писмо, Босна и Херцеговина)"
bs_Latn,"босански (латинично писмо)"
br,бретонски
br_FR,"бретонски (Франција)"
bg,бугарски
bg_BG,"бугарски (Бугарија)"
my,бурмански
my_MM,"бурмански (Мјанмар (Бурма))"
cy,велшки
cy_GB,"велшки (Обединето Кралство)"
vi,виетнамски
vi_VN,"виетнамски (Виетнам)"
gl,галициски
gl_ES,"галициски (Шпанија)"
lg,ганда
lg_UG,"ганда (Уганда)"
de,германски
de_AT,"германски (Австрија)"
de_BE,"германски (Белгија)"
de_DE,"германски (Германија)"
de_LI,"германски (Лихтенштајн)"
de_LU,"германски (Луксембург)"
de_CH,"германски (Швајцарија)"
ka,грузиски
ka_GE,"грузиски (Грузија)"
el,грчки
el_GR,"грчки (Грција)"
el_CY,"грчки (Кипар)"
gu,гуџарати
gu_IN,"гуџарати (Индија)"
da,дански
da_GL,"дански (Гренланд)"
da_DK,"дански (Данска)"
ee,еве
ee_GH,"еве (Гана)"
ee_TG,"еве (Того)"
hy,ерменски
hy_AM,"ерменски (Ерменија)"
eo,есперанто
et,естонски
et_EE,"естонски (Естонија)"
fy,западнофризиски
fy_NL,"западнофризиски (Холандија)"
zu,зулу
zu_ZA,"зулу (Јужноафриканска Република)"
dz,ѕонгка
dz_BT,"ѕонгка (Бутан)"
ig,игбо
ig_NG,"игбо (Нигерија)"
id,индонезиски
id_ID,"индонезиски (Индонезија)"
ga,ирски
ga_IE,"ирски (Ирска)"
is,исландски
is_IS,"исландски (Исланд)"
it,италијански
it_IT,"италијански (Италија)"
it_SM,"италијански (Сан Марино)"
it_CH,"италијански (Швајцарија)"
ja,јапонски
ja_JP,"јапонски (Јапонија)"
yi,јидиш
yo,јорупски
yo_BJ,"јорупски (Бенин)"
yo_NG,"јорупски (Нигерија)"
kk,казакстански
kk_KZ,"казакстански (Казахстан)"
kk_Cyrl_KZ,"казакстански (кирилско писмо, Казахстан)"
kk_Cyrl,"казакстански (кирилско писмо)"
kl,калалисут
kl_GL,"калалисут (Гренланд)"
kn,каннада
kn_IN,"каннада (Индија)"
ca,каталонски
ca_AD,"каталонски (Андора)"
ca_IT,"каталонски (Италија)"
ca_FR,"каталонски (Франција)"
ca_ES,"каталонски (Шпанија)"
ks,кашмирски
ks_Arab_IN,"кашмирски (арапско писмо, Индија)"
ks_Arab,"кашмирски (арапско писмо)"
ks_IN,"кашмирски (Индија)"
qu,кечуански
qu_BO,"кечуански (Боливија)"
qu_EC,"кечуански (Еквадор)"
qu_PE,"кечуански (Перу)"
ki,кикују
ki_KE,"кикују (Кенија)"
zh,кинески
zh_CN,"кинески (Кина)"
zh_MO,"кинески (Макао С.А.Р Кина)"
zh_Hans_CN,"кинески (поедноставено, Кина)"
zh_Hans_MO,"кинески (поедноставено, Макао С.А.Р Кина)"
zh_Hans_SG,"кинески (поедноставено, Сингапур)"
zh_Hans_HK,"кинески (поедноставено, Хонг Конг С.А.Р Кина)"
zh_Hans,"кинески (поедноставено)"
zh_SG,"кинески (Сингапур)"
zh_TW,"кинески (Тајван)"
zh_Hant_MO,"кинески (традиционално, Макао С.А.Р Кина)"
zh_Hant_TW,"кинески (традиционално, Тајван)"
zh_Hant_HK,"кинески (традиционално, Хонг Конг С.А.Р Кина)"
zh_Hant,"кинески (традиционално)"
zh_HK,"кинески (Хонг Конг С.А.Р Кина)"
ky,киргиски
ky_KG,"киргиски (Киргистан)"
ky_Cyrl_KG,"киргиски (кирилско писмо, Киргистан)"
ky_Cyrl,"киргиски (кирилско писмо)"
km,кмерски
km_KH,"кмерски (Камбоџа)"
ko,корејски
ko_KR,"корејски (Јужна Кореја)"
ko_KP,"корејски (Северна Кореја)"
kw,корнски
kw_GB,"корнски (Обединето Кралство)"
lo,лаошки
lo_LA,"лаошки (Лаос)"
lv,латвиски
lv_LV,"латвиски (Латвија)"
ln,лингала
ln_AO,"лингала (Ангола)"
ln_CG,"лингала (Конго - Бразавил)"
ln_CD,"лингала (Конго - Киншаса)"
ln_CF,"лингала (Централноафриканска Република)"
lt,литвански
lt_LT,"литвански (Литванија)"
lu,луба-катанга
lu_CD,"луба-катанга (Конго - Киншаса)"
lb,луксембуршки
lb_LU,"луксембуршки (Луксембург)"
mk,македонски
mk_MK,"македонски (Македонија)"
ml,малајалам
ml_IN,"малајалам (Индија)"
ms,малајски
ms_BN,"малајски (Брунеј)"
ms_Latn_BN,"малајски (латинично писмо, Брунеј)"
ms_Latn_MY,"малајски (латинично писмо, Малезија)"
ms_Latn_SG,"малајски (латинично писмо, Сингапур)"
ms_Latn,"малајски (латинично писмо)"
ms_MY,"малајски (Малезија)"
ms_SG,"малајски (Сингапур)"
mg,малгашки
mg_MG,"малгашки (Мадагаскар)"
mt,малтешки
mt_MT,"малтешки (Малта)"
gv,манкс
gv_IM,"манкс (Остров Ман)"
mr,марати
mr_IN,"марати (Индија)"
mn,монголски
mn_Cyrl_MN,"монголски (кирилско писмо, Монголија)"
mn_Cyrl,"монголски (кирилско писмо)"
mn_MN,"монголски (Монголија)"
ne,непалски
ne_IN,"непалски (Индија)"
ne_NP,"непалски (Непал)"
no,норвешки
no_NO,"норвешки (Норвешка)"
nb,"норвешки букмол"
nb_NO,"норвешки букмол (Норвешка)"
nb_SJ,"норвешки букмол (Свалбард и Жан Мејен)"
nn,"норвешки нинорск"
nn_NO,"норвешки нинорск (Норвешка)"
ii,носу
ii_CN,"носу (Кина)"
or,орија
or_IN,"орија (Индија)"
om,оромо
om_ET,"оромо (Етиопија)"
om_KE,"оромо (Кенија)"
os,осетски
os_GE,"осетски (Грузија)"
os_RU,"осетски (Русија)"
ps,паштунски
ps_AF,"паштунски (Авганистан)"
pa,пенџапски
pa_Arab_PK,"пенџапски (арапско писмо, Пакистан)"
pa_Arab,"пенџапски (арапско писмо)"
pa_Guru_IN,"пенџапски (гурмуки, Индија)"
pa_Guru,"пенџапски (гурмуки)"
pa_IN,"пенџапски (Индија)"
pa_PK,"пенџапски (Пакистан)"
fa,персиски
fa_AF,"персиски (Авганистан)"
fa_IR,"персиски (Иран)"
pl,полски
pl_PL,"полски (Полска)"
pt,португалски
pt_AO,"португалски (Ангола)"
pt_BR,"португалски (Бразил)"
pt_GW,"португалски (Гвинеја-Бисау)"
pt_CV,"португалски (Зелен ’Рт)"
pt_TL,"португалски (Источен Тимор (Тимор Лесте))"
pt_MO,"португалски (Макао С.А.Р Кина)"
pt_MZ,"португалски (Мозамбик)"
pt_PT,"португалски (Португалија)"
pt_ST,"португалски (Сао Томе и Принсипе)"
rm,реторомански
rm_CH,"реторомански (Швајцарија)"
ro,романски
ro_MD,"романски (Молдавија)"
ro_RO,"романски (Романија)"
rw,руанда
rw_RW,"руанда (Руанда)"
rn,рунди
rn_BI,"рунди (Бурунди)"
ru,руски
ru_BY,"руски (Белорусија)"
ru_KZ,"руски (Казахстан)"
ru_KG,"руски (Киргистан)"
ru_MD,"руски (Молдавија)"
ru_RU,"руски (Русија)"
ru_UA,"руски (Украина)"
sg,санго
sg_CF,"санго (Централноафриканска Република)"
sw,свахили
sw_KE,"свахили (Кенија)"
sw_TZ,"свахили (Танзанија)"
sw_UG,"свахили (Уганда)"
nd,"северен ндебеле"
nd_ZW,"северен ндебеле (Зимбабве)"
se,севернолапонски
se_NO,"севернолапонски (Норвешка)"
se_FI,"севернолапонски (Финска)"
se_SE,"севернолапонски (Шведска)"
si,синхалски
si_LK,"синхалски (Шри Ланка)"
sk,словачки
sk_SK,"словачки (Словачка)"
sl,словенечки
sl_SI,"словенечки (Словенија)"
so,сомалиски
so_ET,"сомалиски (Етиопија)"
so_KE,"сомалиски (Кенија)"
so_SO,"сомалиски (Сомалија)"
so_DJ,"сомалиски (Џибути)"
sr,српски
sr_BA,"српски (Босна и Херцеговина)"
sr_Cyrl_BA,"српски (кирилско писмо, Босна и Херцеговина)"
sr_Cyrl_XK,"српски (кирилско писмо, Косово)"
sr_Cyrl_RS,"српски (кирилско писмо, Србија)"
sr_Cyrl_ME,"српски (кирилско писмо, Црна Гора)"
sr_Cyrl,"српски (кирилско писмо)"
sr_XK,"српски (Косово)"
sr_Latn_BA,"српски (латинично писмо, Босна и Херцеговина)"
sr_Latn_XK,"српски (латинично писмо, Косово)"
sr_Latn_RS,"српски (латинично писмо, Србија)"
sr_Latn_ME,"српски (латинично писмо, Црна Гора)"
sr_Latn,"српски (латинично писмо)"
sr_RS,"српски (Србија)"
sr_ME,"српски (Црна Гора)"
sh,српскохрватски
sh_BA,"српскохрватски (Босна и Херцеговина)"
tl,тагалог
tl_PH,"тагалог (Филипини)"
th,тајландски
th_TH,"тајландски (Тајланд)"
ta,тамилски
ta_IN,"тамилски (Индија)"
ta_MY,"тамилски (Малезија)"
ta_SG,"тамилски (Сингапур)"
ta_LK,"тамилски (Шри Ланка)"
te,телугу
te_IN,"телугу (Индија)"
bo,тибетски
bo_IN,"тибетски (Индија)"
bo_CN,"тибетски (Кина)"
ti,тигриња
ti_ER,"тигриња (Еритреја)"
ti_ET,"тигриња (Етиопија)"
to,тонгански
to_TO,"тонгански (Тонга)"
tr,турски
tr_CY,"турски (Кипар)"
tr_TR,"турски (Турција)"
uz,узбекистански
uz_AF,"узбекистански (Авганистан)"
uz_Arab_AF,"узбекистански (арапско писмо, Авганистан)"
uz_Arab,"узбекистански (арапско писмо)"
uz_Cyrl_UZ,"узбекистански (кирилско писмо, Узбекистан)"
uz_Cyrl,"узбекистански (кирилско писмо)"
uz_Latn_UZ,"узбекистански (латинично писмо, Узбекистан)"
uz_Latn,"узбекистански (латинично писмо)"
uz_UZ,"узбекистански (Узбекистан)"
ug,ујгурски
ug_Arab_CN,"ујгурски (арапско писмо, Кина)"
ug_Arab,"ујгурски (арапско писмо)"
ug_CN,"ујгурски (Кина)"
uk,украински
uk_UA,"украински (Украина)"
hu,унгарски
hu_HU,"унгарски (Унгарија)"
ur,урду
ur_IN,"урду (Индија)"
ur_PK,"урду (Пакистан)"
fo,фарски
fo_FO,"фарски (Фарски Острови)"
fi,фински
fi_FI,"фински (Финска)"
fr,француски
fr_DZ,"француски (Алжир)"
fr_BE,"француски (Белгија)"
fr_BJ,"француски (Бенин)"
fr_CI,"француски (Брегот на Слоновата Коска)"
fr_BF,"француски (Буркина Фасо)"
fr_BI,"француски (Бурунди)"
fr_VU,"француски (Вануату)"
fr_WF,"француски (Волис и Футуна)"
fr_GA,"француски (Габон)"
fr_GP,"француски (Гвадалупе)"
fr_GN,"француски (Гвинеја)"
fr_GQ,"француски (Екваторска Гвинеја)"
fr_CM,"француски (Камерун)"
fr_CA,"француски (Канада)"
fr_KM,"француски (Коморски Острови)"
fr_CG,"француски (Конго - Бразавил)"
fr_CD,"француски (Конго - Киншаса)"
fr_LU,"француски (Луксембург)"
fr_MR,"француски (Мавританија)"
fr_MU,"француски (Маврициус)"
fr_MG,"француски (Мадагаскар)"
fr_YT,"француски (Мајот)"
fr_ML,"француски (Мали)"
fr_MA,"француски (Мароко)"
fr_MQ,"француски (Мартиник)"
fr_MC,"француски (Монако)"
fr_NE,"француски (Нигер)"
fr_NC,"француски (Нова Каледонија)"
fr_RE,"француски (Ријунион)"
fr_RW,"француски (Руанда)"
fr_BL,"француски (Свети Вартоломеј)"
fr_SC,"француски (Сејшели)"
fr_SN,"француски (Сенегал)"
fr_MF,"француски (Сент Мартин)"
fr_PM,"француски (Сент Пјер и Микелан)"
fr_SY,"француски (Сирија)"
fr_TG,"француски (Того)"
fr_TN,"француски (Тунис)"
fr_FR,"француски (Франција)"
fr_GF,"француски (Француска Гвајана)"
fr_PF,"француски (Француска Полинезија)"
fr_HT,"француски (Хаити)"
fr_CF,"француски (Централноафриканска Република)"
fr_TD,"француски (Чад)"
fr_DJ,"француски (Џибути)"
fr_CH,"француски (Швајцарија)"
ff,фула
ff_GN,"фула (Гвинеја)"
ff_CM,"фула (Камерун)"
ff_MR,"фула (Мавританија)"
ff_SN,"фула (Сенегал)"
ha,хауса
ha_GH,"хауса (Гана)"
ha_Latn_GH,"хауса (латинично писмо, Гана)"
ha_Latn_NE,"хауса (латинично писмо, Нигер)"
ha_Latn_NG,"хауса (латинично писмо, Нигерија)"
ha_Latn,"хауса (латинично писмо)"
ha_NE,"хауса (Нигер)"
ha_NG,"хауса (Нигерија)"
he,хебрејски
he_IL,"хебрејски (Израел)"
hi,хинди
hi_IN,"хинди (Индија)"
nl,холандски
nl_AW,"холандски (Аруба)"
nl_BE,"холандски (Белгија)"
nl_BQ,"холандски (Карипска Холандија)"
nl_CW,"холандски (Курасао)"
nl_SX,"холандски (Свети Мартин)"
nl_SR,"холандски (Суринам)"
nl_NL,"холандски (Холандија)"
hr,хрватски
hr_BA,"хрватски (Босна и Херцеговина)"
hr_HR,"хрватски (Хрватска)"
cs,чешки
cs_CZ,"чешки (Република Чешка)"
sv,шведски
sv_AX,"шведски (Оландски острови)"
sv_FI,"шведски (Финска)"
sv_SE,"шведски (Шведска)"
gd,"шкотски гелски"
gd_GB,"шкотски гелски (Обединето Кралство)"
sn,шона
sn_ZW,"шона (Зимбабве)"
es,шпански
es_AR,"шпански (Аргентина)"
es_BO,"шпански (Боливија)"
es_VE,"шпански (Венецуела)"
es_GT,"шпански (Гватемала)"
es_DO,"шпански (Доминиканска Република)"
es_EC,"шпански (Еквадор)"
es_GQ,"шпански (Екваторска Гвинеја)"
es_SV,"шпански (Ел Салвадор)"
es_IC,"шпански (Канарски Острови)"
es_CO,"шпански (Колумбија)"
es_CR,"шпански (Костарика)"
es_CU,"шпански (Куба)"
es_MX,"шпански (Мексико)"
es_NI,"шпански (Никарагва)"
es_PA,"шпански (Панама)"
es_PY,"шпански (Парагвај)"
es_PE,"шпански (Перу)"
es_PR,"шпански (Порторико)"
es_EA,"шпански (Сеута и Мелиља)"
es_US,"шпански (Соединети Американски Држави)"
es_UY,"шпански (Уругвај)"
es_PH,"шпански (Филипини)"
es_HN,"шпански (Хондурас)"
es_CL,"шпански (Чиле)"
es_ES,"шпански (Шпанија)"
