en_LC,"ஆங்கிலம் (செயின்ட் லூசியா)"
en_VC,"ஆங்கிலம் (செயின்ட் வின்சென்ட் மற்றும் கிரெனடைன்ஸ்)"
en_SH,"ஆங்கிலம் (செயின்ட் ஹெலெனா)"
en_TT,"ஆங்கிலம் (ட்ரினிடாட் மற்றும் டுபாகோ)"
en_TC,"ஆங்கிலம் (டர்க்ஸ் மற்றும் கைகோஸ் தீவுகள்)"
en_DG,"ஆங்கிலம் (டியகோ கார்ஷியா)"
en_DM,"ஆங்கிலம் (டொமினிகா)"
en_TK,"ஆங்கிலம் (டோகேலோ)"
en_TO,"ஆங்கிலம் (டோங்கா)"
en_TZ,"ஆங்கிலம் (தான்சானியா)"
en_TV,"ஆங்கிலம் (துவாலூ)"
en_SS,"ஆங்கிலம் (தெற்கு சூடான்)"
en_ZA,"ஆங்கிலம் (தென் ஆப்பிரிக்கா)"
en_NA,"ஆங்கிலம் (நமீபியா)"
en_NF,"ஆங்கிலம் (நார்ஃபாக் தீவுகள்)"
en_NU,"ஆங்கிலம் (நியூ)"
en_NZ,"ஆங்கிலம் (நியூசிலாந்து)"
en_NG,"ஆங்கிலம் (நைஜீரியா)"
en_NR,"ஆங்கிலம் (நௌரு)"
en_BS,"ஆங்கிலம் (பஹாமாஸ்)"
en_PK,"ஆங்கிலம் (பாகிஸ்தான்)"
en_PG,"ஆங்கிலம் (பாப்புவா நியூ கினி)"
en_BB,"ஆங்கிலம் (பார்படோஸ்)"
en_PW,"ஆங்கிலம் (பாலோ)"
en_PN,"ஆங்கிலம் (பிட்கெய்ர்ன் தீவுகள்)"
en_PR,"ஆங்கிலம் (பியூர்டோ ரிகோ)"
en_IO,"ஆங்கிலம் (பிரிட்டிஷ் இந்தியப் பெருங்கடல் பிரதேசம்)"
en_VG,"ஆங்கிலம் (பிரிட்டீஷ் கன்னித் தீவுகள்)"
en_PH,"ஆங்கிலம் (பிலிப்பைன்ஸ்)"
en_BM,"ஆங்கிலம் (பெர்முடா)"
en_BE,"ஆங்கிலம் (பெல்ஜியம்)"
en_BZ,"ஆங்கிலம் (பெலிஸ்)"
en_BW,"ஆங்கிலம் (போட்ஸ்வானா)"
en_MO,"ஆங்கிலம் (மகாவோ எஸ்ஏஆர் சீனா)"
en_MG,"ஆங்கிலம் (மடகாஸ்கர்)"
en_MY,"ஆங்கிலம் (மலேஷியா)"
en_MH,"ஆங்கிலம் (மார்ஷல் தீவுகள்)"
en_MT,"ஆங்கிலம் (மால்டா)"
en_MW,"ஆங்கிலம் (மாலவி)"
en_FM,"ஆங்கிலம் (மைக்ரோனேஷியா)"
en_MU,"ஆங்கிலம் (மொரிசியஸ்)"
en_MS,"ஆங்கிலம் (மௌன்ட்செராட்)"
en_VI,"ஆங்கிலம் (யூ.எஸ். கன்னித் தீவுகள்)"
en_UM,"ஆங்கிலம் (யூஎஸ் அவுட்லேயிங் தீவுகள்)"
en_RW,"ஆங்கிலம் (ருவான்டா)"
en_LS,"ஆங்கிலம் (லெசோதோ)"
en_LR,"ஆங்கிலம் (லைபீரியா)"
en_MP,"ஆங்கிலம் (வடக்கு மரியானா தீவுகள்)"
en_VU,"ஆங்கிலம் (வனுவாட்டு)"
en_JM,"ஆங்கிலம் (ஜமைகா)"
en_ZM,"ஆங்கிலம் (ஜாம்பியா)"
en_GI,"ஆங்கிலம் (ஜிப்ரால்டர்)"
en_ZW,"ஆங்கிலம் (ஜிம்பாப்வே)"
en_JE,"ஆங்கிலம் (ஜெர்சி)"
en_SZ,"ஆங்கிலம் (ஸ்வாஸிலாந்து)"
en_SC,"ஆங்கிலம் (ஸேசேல்ஸ்)"
en_HK,"ஆங்கிலம் (ஹாங்காங் எஸ்ஏஆர் சீனா)"
hy,ஆர்மேனியன்
hy_AM,"ஆர்மேனியன் (ஆர்மேனியா)"
ig,இக்போ
ig_NG,"இக்போ (நைஜீரியா)"
it,இத்தாலியன்
it_IT,"இத்தாலியன் (இத்தாலி)"
it_SM,"இத்தாலியன் (சான் மெரினோ)"
it_CH,"இத்தாலியன் (ஸ்விட்சர்லாந்து)"
yi,இத்திஷ்
hi,இந்தி
hi_IN,"இந்தி (இந்தியா)"
id,இந்தோனேஷியன்
id_ID,"இந்தோனேஷியன் (இந்தோனேஷியா)"
ee,ஈவ்
ee_GH,"ஈவ் (கானா)"
ee_TG,"ஈவ் (டோகோ)"
uk,உக்ரைனியன்
uk_UA,"உக்ரைனியன் (உக்ரைன்)"
ug,உய்குர்
ug_Arab_CN,"உய்குர் (அரபிக், சீனா)"
ug_Arab,"உய்குர் (அரபிக்)"
ug_CN,"உய்குர் (சீனா)"
ur,உருது
ur_IN,"உருது (இந்தியா)"
ur_PK,"உருது (பாகிஸ்தான்)"
uz,உஸ்பெக்
uz_Arab_AF,"உஸ்பெக் (அரபிக், ஆப்கானிஸ்தான்)"
uz_Arab,"உஸ்பெக் (அரபிக்)"
uz_AF,"உஸ்பெக் (ஆப்கானிஸ்தான்)"
uz_UZ,"உஸ்பெக் (உஸ்பெகிஸ்தான்)"
uz_Cyrl_UZ,"உஸ்பெக் (சிரிலிக், உஸ்பெகிஸ்தான்)"
uz_Cyrl,"உஸ்பெக் (சிரிலிக்)"
uz_Latn_UZ,"உஸ்பெக் (லத்தின், உஸ்பெகிஸ்தான்)"
uz_Latn,"உஸ்பெக் (லத்தின்)"
et,எஸ்டோனியன்
et_EE,"எஸ்டோனியன் (எஸ்டோனியா)"
eo,எஸ்பரேன்டோ
ga,ஐரிஷ்
ga_IE,"ஐரிஷ் (அயர்லாந்து)"
is,ஐஸ்லென்டிக்
is_IS,"ஐஸ்லென்டிக் (ஐஸ்லாந்து)"
os,ஒசெட்டிக்
os_RU,"ஒசெட்டிக் (ரஷ்யா)"
os_GE,"ஒசெட்டிக் (ஜார்ஜியா)"
or,ஒரியா
or_IN,"ஒரியா (இந்தியா)"
om,ஒரோமோ
om_ET,"ஒரோமோ (எதியோப்பியா)"
om_KE,"ஒரோமோ (கென்யா)"
fo,ஃபரோயிஸ்
fo_FO,"ஃபரோயிஸ் (ஃபாரோ தீவுகள்)"
fi,ஃபின்னிஷ்
fi_FI,"ஃபின்னிஷ் (பின்லாந்து)"
ff,ஃபுலா
ff_GN,"ஃபுலா (கினியா)"
ff_CM,"ஃபுலா (கேமரூன்)"
ff_SN,"ஃபுலா (செனெகல்)"
ff_MR,"ஃபுலா (மௌரிடானியா)"
kk,கசாக்
kk_KZ,"கசாக் (கஸகஸ்தான்)"
kk_Cyrl_KZ,"கசாக் (சிரிலிக், கஸகஸ்தான்)"
kk_Cyrl,"கசாக் (சிரிலிக்)"
kl,கலாலிசூட்
kl_GL,"கலாலிசூட் (கிரீன்லாந்து)"
kn,கன்னடம்
kn_IN,"கன்னடம் (இந்தியா)"
kw,கார்னிஷ்
kw_GB,"கார்னிஷ் (ஐக்கிய பேரரசு)"
gl,காலிஸியன்
gl_ES,"காலிஸியன் (ஸ்பெயின்)"
lg,கான்டா
lg_UG,"கான்டா (உகாண்டா)"
ks,காஷ்மிரி
ks_Arab_IN,"காஷ்மிரி (அரபிக், இந்தியா)"
ks_Arab,"காஷ்மிரி (அரபிக்)"
ks_IN,"காஷ்மிரி (இந்தியா)"
ki,கிகுயூ
ki_KE,"கிகுயூ (கென்யா)"
ky,கிர்கிஸ்
ky_KG,"கிர்கிஸ் (கிர்கிஸ்தான்)"
ky_Cyrl_KG,"கிர்கிஸ் (சிரிலிக், கிர்கிஸ்தான்)"
ky_Cyrl,"கிர்கிஸ் (சிரிலிக்)"
el,கிரேக்கம்
el_GR,"கிரேக்கம் (கிரீஸ்)"
el_CY,"கிரேக்கம் (சைப்ரஸ்)"
qu,கிவேசுவா
qu_EC,"கிவேசுவா (ஈக்வடார்)"
qu_PE,"கிவேசுவா (பெரு)"
qu_BO,"கிவேசுவா (பொலிவியா)"
rw,கின்யாருவான்டா
rw_RW,"கின்யாருவான்டா (ருவான்டா)"
hr,குரோஷியன்
hr_HR,"குரோஷியன் (குரோசியா)"
hr_BA,"குரோஷியன் (போஸ்னியா மற்றும் ஹெர்ஸிகோவினா)"
gu,குஜராத்தி
gu_IN,"குஜராத்தி (இந்தியா)"
km,கெமெர்
km_KH,"கெமெர் (கம்போடியா)"
ca,கேட்டலான்
ca_AD,"கேட்டலான் (அன்டோரா)"
ca_IT,"கேட்டலான் (இத்தாலி)"
ca_FR,"கேட்டலான் (பிரான்ஸ்)"
ca_ES,"கேட்டலான் (ஸ்பெயின்)"
ko,கொரியன்
ko_KR,"கொரியன் (தென் கொரியா)"
ko_KP,"கொரியன் (வட கொரியா)"
sg,சாங்கோ
sg_CF,"சாங்கோ (மத்திய ஆப்ரிக்கக் குடியரசு)"
si,சிங்களம்
si_LK,"சிங்களம் (இலங்கை)"
ii,"சிசுவான் ஈ"
ii_CN,"சிசுவான் ஈ (சீனா)"
zh,சீனம்
zh_Hans_SG,"சீனம் (எளிதாக்கப்பட்டது, சிங்கப்பூர்)"
zh_Hans_CN,"சீனம் (எளிதாக்கப்பட்டது, சீனா)"
zh_Hans_MO,"சீனம் (எளிதாக்கப்பட்டது, மகாவோ எஸ்ஏஆர் சீனா)"
zh_Hans_HK,"சீனம் (எளிதாக்கப்பட்டது, ஹாங்காங் எஸ்ஏஆர் சீனா)"
zh_Hans,"சீனம் (எளிதாக்கப்பட்டது)"
zh_SG,"சீனம் (சிங்கப்பூர்)"
zh_CN,"சீனம் (சீனா)"
zh_TW,"சீனம் (தைவான்)"
zh_Hant_TW,"சீனம் (பாரம்பரியம், தைவான்)"
zh_Hant_MO,"சீனம் (பாரம்பரியம், மகாவோ எஸ்ஏஆர் சீனா)"
zh_Hant_HK,"சீனம் (பாரம்பரியம், ஹாங்காங் எஸ்ஏஆர் சீனா)"
zh_Hant,"சீனம் (பாரம்பரியம்)"
zh_MO,"சீனம் (மகாவோ எஸ்ஏஆர் சீனா)"
zh_HK,"சீனம் (ஹாங்காங் எஸ்ஏஆர் சீனா)"
sw,சுவாஹிலி
sw_UG,"சுவாஹிலி (உகாண்டா)"
sw_KE,"சுவாஹிலி (கென்யா)"
sw_TZ,"சுவாஹிலி (தான்சானியா)"
cs,செக்
cs_CZ,"செக் (செக் குடியரசு)"
sr,செர்பியன்
sr_XK,"செர்பியன் (கொசோவோ)"
sr_Cyrl_XK,"செர்பியன் (சிரிலிக், கொசோவோ)"
sr_Cyrl_RS,"செர்பியன் (சிரிலிக், செர்பியா)"
sr_Cyrl_BA,"செர்பியன் (சிரிலிக், போஸ்னியா மற்றும் ஹெர்ஸிகோவினா)"
sr_Cyrl_ME,"செர்பியன் (சிரிலிக், மான்டேனெக்ரோ)"
sr_Cyrl,"செர்பியன் (சிரிலிக்)"
sr_RS,"செர்பியன் (செர்பியா)"
sr_BA,"செர்பியன் (போஸ்னியா மற்றும் ஹெர்ஸிகோவினா)"
sr_ME,"செர்பியன் (மான்டேனெக்ரோ)"
sr_Latn_XK,"செர்பியன் (லத்தின், கொசோவோ)"
sr_Latn_RS,"செர்பியன் (லத்தின், செர்பியா)"
sr_Latn_BA,"செர்பியன் (லத்தின், போஸ்னியா மற்றும் ஹெர்ஸிகோவினா)"
sr_Latn_ME,"செர்பியன் (லத்தின், மான்டேனெக்ரோ)"
sr_Latn,"செர்பியன் (லத்தின்)"
sh,செர்போ-க்ரோஷியன்
sh_BA,"செர்போ-க்ரோஷியன் (போஸ்னியா மற்றும் ஹெர்ஸிகோவினா)"
so,சோமாலி
so_ET,"சோமாலி (எதியோப்பியா)"
so_KE,"சோமாலி (கென்யா)"
so_SO,"சோமாலி (சோமாலியா)"
so_DJ,"சோமாலி (ஜிபௌட்டி)"
nl,டச்சு
nl_AW,"டச்சு (அரூபா)"
nl_BQ,"டச்சு (கரீபியன் நெதர்லாந்து)"
nl_CW,"டச்சு (குராகவ்)"
nl_SX,"டச்சு (சின்ட் மார்டென்)"
nl_SR,"டச்சு (சுரினாம்)"
nl_NL,"டச்சு (நெதர்லாந்து)"
nl_BE,"டச்சு (பெல்ஜியம்)"
tr,டர்கிஷ்
tr_CY,"டர்கிஷ் (சைப்ரஸ்)"
tr_TR,"டர்கிஷ் (துருக்கி)"
tl,டாகாலோக்
tl_PH,"டாகாலோக் (பிலிப்பைன்ஸ்)"
ti,டிக்ரின்யா
ti_ET,"டிக்ரின்யா (எதியோப்பியா)"
ti_ER,"டிக்ரின்யா (எரிட்ரியா)"
da,டேனிஷ்
da_GL,"டேனிஷ் (கிரீன்லாந்து)"
da_DK,"டேனிஷ் (டென்மார்க்)"
to,டோங்கான்
to_TO,"டோங்கான் (டோங்கா)"
ta,தமிழ்
ta_IN,"தமிழ் (இந்தியா)"
ta_LK,"தமிழ் (இலங்கை)"
ta_SG,"தமிழ் (சிங்கப்பூர்)"
ta_MY,"தமிழ் (மலேஷியா)"
th,தாய்
th_TH,"தாய் (தாய்லாந்து)"
bo,திபெத்தியன்
bo_IN,"திபெத்தியன் (இந்தியா)"
bo_CN,"திபெத்தியன் (சீனா)"
te,தெலுங்கு
te_IN,"தெலுங்கு (இந்தியா)"
no,நார்வே
no_NO,"நார்வே (நார்வே)"
nn,"நார்வேஜியன் நியூநார்ஸ்க்"
nn_NO,"நார்வேஜியன் நியூநார்ஸ்க் (நார்வே)"
nb,"நார்வேஜியன் பொக்மால்"
nb_NO,"நார்வேஜியன் பொக்மால் (நார்வே)"
nb_SJ,"நார்வேஜியன் பொக்மால் (ஸ்வல்பார்டு மற்றும் ஜான் மேயன்)"
ne,நேபாளி
ne_IN,"நேபாளி (இந்தியா)"
ne_NP,"நேபாளி (நேபாளம்)"
pa,பஞ்சாபி
pa_Arab_PK,"பஞ்சாபி (அரபிக், பாகிஸ்தான்)"
pa_Arab,"பஞ்சாபி (அரபிக்)"
pa_IN,"பஞ்சாபி (இந்தியா)"
pa_Guru_IN,"பஞ்சாபி (குர்முகி, இந்தியா)"
pa_Guru,"பஞ்சாபி (குர்முகி)"
pa_PK,"பஞ்சாபி (பாகிஸ்தான்)"
bm,பம்பாரா
bm_Latn_ML,"பம்பாரா (லத்தின், மாலி)"
bm_Latn,"பம்பாரா (லத்தின்)"
my,பர்மிஸ்
my_MM,"பர்மிஸ் (மியான்மார் (பர்மா))"
bg,பல்கேரியன்
bg_BG,"பல்கேரியன் (பல்கேரியா)"
ps,பஷ்தோ
ps_AF,"பஷ்தோ (ஆப்கானிஸ்தான்)"
eu,பஸ்க்
eu_ES,"பஸ்க் (ஸ்பெயின்)"
fr,பிரெஞ்சு
fr_DZ,"பிரெஞ்சு (அல்ஜீரியா)"
fr_GQ,"பிரெஞ்சு (ஈக்குவாடோரியல் கினியா)"
fr_GP,"பிரெஞ்சு (க்வாதேலோப்)"
fr_CA,"பிரெஞ்சு (கனடா)"
fr_CD,"பிரெஞ்சு (காங்கோ - கின்ஷாசா)"
fr_CG,"பிரெஞ்சு (காங்கோ - ப்ராஸாவில்லே)"
fr_GN,"பிரெஞ்சு (கினியா)"
fr_GA,"பிரெஞ்சு (கேபான்)"
fr_CM,"பிரெஞ்சு (கேமரூன்)"
fr_CI,"பிரெஞ்சு (கோட் தி’வாயர்)"
fr_KM,"பிரெஞ்சு (கோமரோஸ்)"
fr_TD,"பிரெஞ்சு (சாட்)"
fr_SY,"பிரெஞ்சு (சிரியா)"
fr_BL,"பிரெஞ்சு (செயின்ட் பார்தேலெமி)"
fr_PM,"பிரெஞ்சு (செயின்ட் பியர் மற்றும் மிக்வேலான்)"
fr_MF,"பிரெஞ்சு (செயின்ட் மார்ட்டீன்)"
fr_SN,"பிரெஞ்சு (செனெகல்)"
fr_TN,"பிரெஞ்சு (டுனிசியா)"
fr_TG,"பிரெஞ்சு (டோகோ)"
fr_NC,"பிரெஞ்சு (நியூ கேலிடோனியா)"
fr_NE,"பிரெஞ்சு (நைஜர்)"
fr_FR,"பிரெஞ்சு (பிரான்ஸ்)"
fr_GF,"பிரெஞ்சு (பிரெஞ்சு கயானா)"
fr_PF,"பிரெஞ்சு (பிரெஞ்சு பாலினேஷியா)"
fr_BF,"பிரெஞ்சு (புர்கினா ஃபாஸோ)"
fr_BI,"பிரெஞ்சு (புருண்டி)"
fr_BE,"பிரெஞ்சு (பெல்ஜியம்)"
fr_BJ,"பிரெஞ்சு (பெனின்)"
fr_MG,"பிரெஞ்சு (மடகாஸ்கர்)"
fr_CF,"பிரெஞ்சு (மத்திய ஆப்ரிக்கக் குடியரசு)"
fr_YT,"பிரெஞ்சு (மயோத்)"
fr_MQ,"பிரெஞ்சு (மார்டினிக்)"
fr_ML,"பிரெஞ்சு (மாலி)"
fr_MA,"பிரெஞ்சு (மொராக்கோ)"
fr_MU,"பிரெஞ்சு (மொரிசியஸ்)"
fr_MC,"பிரெஞ்சு (மொனாக்கோ)"
fr_MR,"பிரெஞ்சு (மௌரிடானியா)"
fr_RE,"பிரெஞ்சு (ரீயூனியன்)"
fr_RW,"பிரெஞ்சு (ருவான்டா)"
fr_LU,"பிரெஞ்சு (லக்ஸ்சம்பர்க்)"
fr_VU,"பிரெஞ்சு (வனுவாட்டு)"
fr_WF,"பிரெஞ்சு (வாலிஸ் மற்றும் ஃபுடுனா)"
fr_DJ,"பிரெஞ்சு (ஜிபௌட்டி)"
fr_CH,"பிரெஞ்சு (ஸ்விட்சர்லாந்து)"
fr_SC,"பிரெஞ்சு (ஸேசேல்ஸ்)"
fr_HT,"பிரெஞ்சு (ஹெய்தி)"
br,பிரெட்டன்
br_FR,"பிரெட்டன் (பிரான்ஸ்)"
dz,பூடானி
dz_BT,"பூடானி (பூடான்)"
fa,பெர்ஷியன்
fa_AF,"பெர்ஷியன் (ஆப்கானிஸ்தான்)"
fa_IR,"பெர்ஷியன் (ஈரான்)"
be,பெலாருஷியன்
be_BY,"பெலாருஷியன் (பெலாரூஸ்)"
pt,போர்ச்சுக்கீஸ்
pt_AO,"போர்ச்சுக்கீஸ் (அங்கோலா)"
pt_GW,"போர்ச்சுக்கீஸ் (கினி-பிஸ்ஸாவ்)"
pt_CV,"போர்ச்சுக்கீஸ் (கேப் வெர்டே)"
pt_ST,"போர்ச்சுக்கீஸ் (சாவ் தோம் மற்றும் ப்ரின்சிபி)"
pt_TL,"போர்ச்சுக்கீஸ் (தைமூர்-லெஸ்தே)"
pt_BR,"போர்ச்சுக்கீஸ் (பிரேசில்)"
pt_PT,"போர்ச்சுக்கீஸ் (போர்ச்சுக்கல்)"
pt_MO,"போர்ச்சுக்கீஸ் (மகாவோ எஸ்ஏஆர் சீனா)"
pt_MZ,"போர்ச்சுக்கீஸ் (மொசாம்பிக்)"
pl,போலிஷ்
pl_PL,"போலிஷ் (போலந்து)"
bs,போஸ்னியன்
bs_Cyrl_BA,"போஸ்னியன் (சிரிலிக், போஸ்னியா மற்றும் ஹெர்ஸிகோவினா)"
bs_Cyrl,"போஸ்னியன் (சிரிலிக்)"
bs_BA,"போஸ்னியன் (போஸ்னியா மற்றும் ஹெர்ஸிகோவினா)"
bs_Latn_BA,"போஸ்னியன் (லத்தின், போஸ்னியா மற்றும் ஹெர்ஸிகோவினா)"
bs_Latn,"போஸ்னியன் (லத்தின்)"
mn,மங்கோலியன்
mn_Cyrl_MN,"மங்கோலியன் (சிரிலிக், மங்கோலியா)"
mn_Cyrl,"மங்கோலியன் (சிரிலிக்)"
mn_MN,"மங்கோலியன் (மங்கோலியா)"
mr,மராத்தி
mr_IN,"மராத்தி (இந்தியா)"
mg,மலகாஸி
mg_MG,"மலகாஸி (மடகாஸ்கர்)"
ms,மலாய்
ms_SG,"மலாய் (சிங்கப்பூர்)"
ms_BN,"மலாய் (புரூனேய்)"
ms_MY,"மலாய் (மலேஷியா)"
ms_Latn_SG,"மலாய் (லத்தின், சிங்கப்பூர்)"
ms_Latn_BN,"மலாய் (லத்தின், புரூனேய்)"
ms_Latn_MY,"மலாய் (லத்தின், மலேஷியா)"
ms_Latn,"மலாய் (லத்தின்)"
ml,மலையாளம்
ml_IN,"மலையாளம் (இந்தியா)"
mt,மால்டிஸ்
mt_MT,"மால்டிஸ் (மால்டா)"
mk,மாஸிடோனியன்
mk_MK,"மாஸிடோனியன் (மாசிடோனியா)"
gv,மேங்க்ஸ்
gv_IM,"மேங்க்ஸ் (ஐல் ஆஃப் மேன்)"
fy,"மேற்கத்திய ஃப்ரிஷியன்"
fy_NL,"மேற்கத்திய ஃப்ரிஷியன் (நெதர்லாந்து)"
yo,யோருபா
yo_NG,"யோருபா (நைஜீரியா)"
yo_BJ,"யோருபா (பெனின்)"
ru,ரஷியன்
ru_UA,"ரஷியன் (உக்ரைன்)"
ru_KZ,"ரஷியன் (கஸகஸ்தான்)"
ru_KG,"ரஷியன் (கிர்கிஸ்தான்)"
ru_BY,"ரஷியன் (பெலாரூஸ்)"
ru_MD,"ரஷியன் (மால்டோவா)"
ru_RU,"ரஷியன் (ரஷ்யா)"
rn,ருண்டி
rn_BI,"ருண்டி (புருண்டி)"
rm,ரோமான்ஷ்
rm_CH,"ரோமான்ஷ் (ஸ்விட்சர்லாந்து)"
ro,ரோமேனியன்
ro_MD,"ரோமேனியன் (மால்டோவா)"
ro_RO,"ரோமேனியன் (ருமேனியா)"
lb,லக்ஸம்போர்கிஷ்
lb_LU,"லக்ஸம்போர்கிஷ் (லக்ஸ்சம்பர்க்)"
lv,லாட்வியன்
lv_LV,"லாட்வியன் (லாட்வியா)"
lo,லாவோ
lo_LA,"லாவோ (லாவோஸ்)"
ln,லிங்காலா
ln_AO,"லிங்காலா (அங்கோலா)"
ln_CD,"லிங்காலா (காங்கோ - கின்ஷாசா)"
ln_CG,"லிங்காலா (காங்கோ - ப்ராஸாவில்லே)"
ln_CF,"லிங்காலா (மத்திய ஆப்ரிக்கக் குடியரசு)"
lt,லிதுவேனியன்
lt_LT,"லிதுவேனியன் (லிதுவேனியா)"
lu,லுபா-கடாங்கா
lu_CD,"லுபா-கடாங்கா (காங்கோ - கின்ஷாசா)"
bn,வங்காளம்
bn_IN,"வங்காளம் (இந்தியா)"
bn_BD,"வங்காளம் (பங்களாதேஷ்)"
se,"வடக்கு சமி"
se_NO,"வடக்கு சமி (நார்வே)"
se_FI,"வடக்கு சமி (பின்லாந்து)"
se_SE,"வடக்கு சமி (ஸ்வீடன்)"
nd,"வடக்கு தெபெலே"
nd_ZW,"வடக்கு தெபெலே (ஜிம்பாப்வே)"
vi,வியட்நாமிஸ்
vi_VN,"வியட்நாமிஸ் (வியட்நாம்)"
cy,வெல்ஷ்
cy_GB,"வெல்ஷ் (ஐக்கிய பேரரசு)"
ja,ஜப்பானியம்
ja_JP,"ஜப்பானியம் (ஜப்பான்)"
ka,ஜார்ஜியன்
ka_GE,"ஜார்ஜியன் (ஜார்ஜியா)"
zu,ஜுலு
zu_ZA,"ஜுலு (தென் ஆப்பிரிக்கா)"
de,ஜெர்மன்
de_AT,"ஜெர்மன் (ஆஸ்திரியா)"
de_BE,"ஜெர்மன் (பெல்ஜியம்)"
de_LU,"ஜெர்மன் (லக்ஸ்சம்பர்க்)"
de_LI,"ஜெர்மன் (லிச்செண்ஸ்டெய்ன்)"
de_DE,"ஜெர்மன் (ஜெர்மனி)"
de_CH,"ஜெர்மன் (ஸ்விட்சர்லாந்து)"
sn,ஷோனா
